,Unnamed: 0,idx_orig,z,ra,dec,spec_selection
0,0,3,0.0728112889133061,64.96715005878859,84.93084885328011,1
7,7,20,0.1032914986150528,350.8237015654447,-14.201211412550784,1
8,8,21,0.0547413649690338,315.52833869321177,-27.852669365922985,1
13,13,29,0.0700156692750408,352.6435050115724,13.935663601002796,1
22,22,46,0.0930915237654171,46.26334540537111,38.35513657078672,1
27,27,55,0.0223348852342886,306.7171574382148,-18.268601446828484,1
33,33,66,0.0548682567857316,205.3875636709604,2.9605645635974733,1
36,36,71,0.0549701080433134,233.88523700956256,72.11105678288665,1
37,37,74,0.095199293881803,178.97632594298543,30.447261279329695,1
39,39,77,0.0836178643424766,329.97787511876555,1.1211077917260543,1
47,47,85,0.1394626760729443,113.8794570565192,46.46790937685056,1
52,52,93,0.1065512348695516,75.62833696875718,73.06558825316783,1
55,55,97,0.0915828293464427,268.4716550729858,32.14105182526309,1
59,59,102,0.0619328669926702,318.0362224611224,16.79942667832764,1
63,63,113,0.0658013859835782,203.65904362187888,69.9227404379557,1
68,68,126,0.1024544885796794,185.6711442332785,-4.128237292649588,1
70,70,128,0.0190784349118483,66.76937854580963,1.69877562458322,1
73,73,132,0.028085271936878,4.130867582541407,23.625081575296484,1
75,75,136,0.0936585138418877,342.9770281284571,-8.573647884039886,1
78,78,142,0.0483188755532614,237.163429181832,-6.881323861913026,1
82,82,148,0.0822059241990332,235.37244191948693,28.28086470881378,1
85,85,151,0.0894650995150194,78.07842175289049,10.726443900878758,1
86,86,154,0.1260706812562,88.49320820248774,-27.191553284826096,1
94,94,172,0.1059623780605354,133.91462311062537,24.56570415541051,1
96,96,174,0.0783235750898464,141.883799771148,27.677510717827,1
105,105,191,0.1040210254657143,341.4020468262577,-6.256332306141712,1
106,106,193,0.0469570147188369,113.89523798505036,80.75216088866655,1
107,107,195,0.0646905989529987,104.23246104813842,60.54412516770225,1
120,120,224,0.0755292559609298,345.7346148368411,-22.937386261901672,1
129,129,240,0.1147130820353731,230.02839937162395,26.5368053094218,1
132,132,245,0.0851932523350423,136.6039571799815,23.30195131890498,1
135,135,249,0.1122961995377679,152.22828721512153,75.1788799425165,1
136,136,250,0.0721152728769894,196.67446767240423,4.998771541398935,1
137,137,252,0.044622268102437,254.7365003154937,29.95270412196147,1
140,140,256,0.1281580208810671,48.38510301497018,-6.197655017951024,1
142,142,259,0.0743684380855398,185.09745589871167,50.45301198155728,1
144,144,262,0.0886456895481277,136.66174109773334,67.55324873848355,1
147,147,268,0.1028165599950139,276.8431316256811,35.67426681051615,1
149,149,271,0.0613304467523089,250.8062065994573,3.7981211104440766,1
155,155,281,0.074485829022694,104.64705454540224,29.04676742944359,1
158,158,287,0.1129598605132752,162.220826084543,16.111917403928853,1
160,160,291,0.044590952403468,354.7492574744483,-18.45185349314217,1
162,162,293,0.0567850085599318,345.61345397051616,-4.949078505745537,1
168,168,305,0.0494313815142851,138.4324950553707,19.66635045484159,1
171,171,314,0.0543155232014734,249.81481896758152,61.18214134916885,1
177,177,323,0.0906267004367695,118.18887153907436,62.20344897646648,1
179,179,326,0.0767996521348227,38.31517154655033,-20.894658630062946,1
181,181,329,0.0775533189928601,87.55242928714966,-6.927940931916327,1
184,184,334,0.0276052829904799,168.8173352655051,31.709685801962888,1
185,185,336,0.0918072031936599,39.1709140171812,-0.3558317252943056,1
186,186,337,0.0448820738902605,78.07119309968971,22.511548568204187,1
187,187,339,0.0898850604306301,245.03438349408512,1.301374753302038,1
190,190,342,0.0676046558416464,170.542479181734,59.02839603160985,1
193,193,347,0.0561146915778416,62.00800013228761,-8.57727457342545,1
198,198,354,0.0879836759032532,24.21677515718313,-23.706206543280132,1
201,201,362,0.0817879830449303,12.81051324312279,-23.07608494140968,1
202,202,365,0.0536105475271275,225.3485727543273,51.4723468023228,1
205,205,369,0.0523635793283375,159.9584966510168,33.43309003198779,1
207,207,374,0.1001994851437051,272.5080254640746,38.48605384173037,1
208,208,377,0.0566187114149366,115.61145529866924,11.0995166888431,1
215,215,388,0.0723701858579966,303.03740834710675,50.65194810472932,1
219,219,392,0.0864894614402895,7.766686397731051,-27.54072970697724,1
220,220,395,0.1377155862698652,179.59233335530507,7.066703364615004,1
224,224,399,0.077457753756649,201.69569620515728,-4.687895422494305,1
228,228,405,0.0659363994319876,346.10523062318526,-10.426721899892772,1
229,229,407,0.1285909455253826,106.33204713517824,38.49808132255495,1
230,230,408,0.1044060068052435,158.6778853175199,-8.965540859632378,1
231,231,410,0.0642145236524149,177.93268254179827,49.79156522200578,1
238,238,422,0.0523881284374542,270.2472666107889,23.062631434749573,1
244,244,434,0.0985804574182627,255.06675387660056,31.88742079605915,1
250,250,445,0.0715753363457803,33.03088285884583,51.427651068828425,1
253,253,449,0.108376843816993,238.6474951796109,40.25652912745132,1
254,254,456,0.062900986030372,138.26142886112024,10.541138443724629,1
255,255,458,0.0781812655436482,166.7864075861211,64.5144184725288,1
257,257,462,0.1052265352786817,239.91598018634176,-13.916793219363957,1
265,265,483,0.0605007464736852,218.1742720404368,28.70310344391801,1
268,268,491,0.0323833754315822,229.7101068251385,28.964548864599426,1
269,269,494,0.1014164771668148,329.66546344513915,11.112112725101571,1
270,270,497,0.127340782734218,330.3486128239886,-21.513644725194872,1
273,273,506,0.0459752215800224,28.14761267489109,-2.244206895006945,1
275,275,508,0.0896957220733431,132.53016218494372,-0.4717312989240678,1
278,278,517,0.112168027290457,347.1728809311184,9.119454886660638,1
287,287,534,0.0616581717616225,324.3111640818356,-1.0332340039614043,1
289,289,536,0.064174021651028,74.1118872472005,11.131611389203348,1
291,291,541,0.083098034172726,79.10662505636924,-27.2732836682011,1
292,292,542,0.1129310203088131,115.1488854788688,15.89455563529047,1
295,295,547,0.0410563269789038,98.11916714114624,55.389422179552525,1
298,298,552,0.0513196508766182,88.65826730905725,47.21600538803015,1
299,299,553,0.0442056804992528,174.82135401145376,38.81722244326254,1
303,303,560,0.1494573432981352,358.7571202180835,5.67260530338328,1
304,304,561,0.1344025777093772,292.0158490598209,-15.85317979703631,1
306,306,564,0.045459102756138,53.3586636598251,3.45227813866382,1
307,307,566,0.0601436369377467,93.32467118839948,36.5824348088412,1
315,315,580,0.0303799600496905,45.67706472811035,18.62441265089761,1
324,324,591,0.0422738253015526,31.85249643429099,16.917575513771006,1
326,326,594,0.0434835647847682,126.97660175676832,54.16536808702121,1
327,327,595,0.0829678048670694,254.54921114996085,44.82980528675983,1
331,331,603,0.0851313526404122,42.333239224734896,24.39377637881832,1
341,341,616,0.0463415069707979,222.1110758072747,33.94350014146792,1
351,351,646,0.0141688041972228,342.7383719511542,1.361338595494375,1
354,354,652,0.0704827386343756,222.64390652842968,32.22192285894242,1
355,355,653,0.048047545166569,8.754091414544089,74.85155367021328,1
358,358,657,0.1128482015128169,199.25381774688367,39.77767934556761,1
366,366,673,0.0508329987068874,146.88252436944128,35.49757063245356,1
374,374,685,0.085076884731263,254.3974758871165,1.1690592273660665,1
375,375,686,0.0745488941879109,47.37721166961318,16.302185504834235,1
386,386,709,0.0516620572915907,305.1741718456375,15.973067686477476,1
388,388,712,0.068010965315967,108.96137793998048,32.55839115812056,1
390,390,719,0.0886032352263126,28.321574954336427,16.489257569232983,1
398,398,731,0.0488483073100991,289.6918638646897,62.47927095348627,1
409,409,750,0.0546340826236459,133.81286135308088,7.053272575930841,1
414,414,760,0.0814785126646003,148.61545654500222,5.281103445798898,1
420,420,770,0.1012618671556297,178.6057196715588,52.39473491179498,1
423,423,774,0.0666175749723434,344.63750294575925,26.21441034569653,1
424,424,776,0.1271241565562621,74.45320651958997,7.469728804908017,1
436,436,800,0.0631392259629446,197.3369448400276,12.12930606861268,1
445,445,815,0.1041879378183802,260.427051469308,26.591726746753217,1
446,446,817,0.0904162193465161,191.0823450223924,28.86333534740185,1
447,447,822,0.0923185902776499,142.0149660802101,45.97598953391825,1
448,448,826,0.112689220638781,328.5162311151149,6.118442958928993,1
459,459,845,0.069696130083555,248.50587090629992,7.263993002121638,1
466,466,858,0.1257584623593823,18.844084673809597,0.8415965286911584,1
471,471,864,0.0704250360576621,259.05587473384605,75.58663411410708,1
474,474,868,0.0329268659570468,109.85374287978442,3.072506225338207,1
480,480,875,0.0240805385172587,221.09783594845933,-6.5823082894326825,1
486,486,888,0.1174852344609295,136.437453107759,27.61732266940043,1
489,489,893,0.0367989895434921,118.70801003773178,4.158147527467565,1
500,500,914,0.017095640237798,321.85055661506965,-11.89273146015076,1
506,506,931,0.0829371139011372,4.52912243594136,-14.648586989848996,1
508,508,934,0.1063220116341497,212.80783666240572,-0.4772281764540957,1
524,524,965,0.1234270748485913,54.14063273521855,-27.19849746714625,1
527,527,968,0.0625538901907529,179.87320509509982,38.86436957518784,1
535,535,980,0.1148383414593635,167.33717772042783,19.747781365221662,1
538,538,986,0.117350725698118,326.52233332231106,-8.271500889659366,1
544,544,1001,0.0781695999778777,223.73944599071413,39.27103927136103,1
555,555,1017,0.0891659621379657,155.15696692677952,17.125100890633327,1
559,559,1025,0.0484374927192276,81.73680403342658,-1.2622936668053455,1
565,565,1036,0.0392463847463069,319.919350161084,71.41246736643714,1
568,568,1042,0.068185667553058,139.05423414897774,37.33964177562471,1
572,572,1050,0.071139752089861,251.2315180775056,23.508824751199715,1
576,576,1057,0.0680864328868009,171.87105722090513,45.05483902962842,1
584,584,1068,0.1002025730613087,245.3479040423111,55.95473263680236,1
585,585,1071,0.110933475689251,200.40541379226744,40.07315373185386,1
589,589,1078,0.0703915044518588,182.86468309876935,20.427538835523944,1
591,591,1081,0.0598619552805218,349.66765800081583,52.007031049183,1
593,593,1085,0.0693963515487641,32.53675389024052,14.5221519608266,1
602,602,1101,0.0328190107289276,287.5085934618,-24.923491130182057,1
604,604,1103,0.0841648245206195,23.36449551538363,-9.094892227638333,1
609,609,1110,0.0573068927366798,104.12897048812312,60.3437574459093,1
610,610,1113,0.0765076975563177,246.9290250077653,57.4057258304909,1
611,611,1114,0.0744671703346357,275.0699980382038,47.96941116549745,1
613,613,1117,0.0677836329697946,79.4849153604825,-20.665469615964945,1
614,614,1121,0.0537704466004289,217.32764448451496,40.03141509879392,1
621,621,1134,0.0750669668653077,200.3143954163753,75.26568326822698,1
624,624,1141,0.082041643234215,261.74353266506193,83.31867657440867,1
632,632,1155,0.0587613549854131,291.07902932328585,2.9845138073812016,1
634,634,1157,0.0382602218163551,339.5988138577748,4.630029533194352,1
642,642,1171,0.0432497601882227,156.72922610601594,-21.081858830190463,1
649,649,1181,0.0247211520321649,225.7530113795221,-3.075038695488584,1
659,659,1193,0.0905723636524234,353.99432976946457,-13.80432072798908,1
661,661,1195,0.0855042372725501,321.9076871585135,-6.469071904255378,1
662,662,1196,0.1065475526793515,119.3062532342902,29.84922483951392,1
664,664,1198,0.1369770856319867,33.736833415333734,-24.380997871841327,1
667,667,1202,0.0824091104458761,186.59284606825256,68.47402805642336,1
669,669,1205,0.1188383822484664,128.9735199113927,8.531688596850438,1
671,671,1208,0.0526769975354847,197.02528754142585,-5.359850141804338,1
676,676,1214,0.0450324149692373,62.070096384347664,-1.884063726684836,1
677,677,1217,0.1045009036166938,255.2104262740914,37.16527006850837,1
678,678,1218,0.0457979595401054,35.49293209696975,78.61223093611319,1
681,681,1224,0.0434989350284182,173.59041627117426,36.86876105352692,1
683,683,1228,0.0869800611181969,179.8508591313169,21.757417719088817,1
689,689,1238,0.0917153831816274,347.912659498877,-17.985726964943872,1
691,691,1244,0.0862943788022994,63.294358381009815,86.99498147670171,1
696,696,1252,0.0894687048319181,220.23809500313055,41.3939444482426,1
698,698,1255,0.0891002974957355,6.368832393813388,4.866058157008181,1
701,701,1258,0.0622063596671213,146.06153326130922,74.29504300868702,1
703,703,1260,0.057965359879382,261.5080263587348,65.85997779454743,1
704,704,1261,0.0682602205252567,125.7304264932282,-23.225500514029616,1
709,709,1274,0.1346063535803364,272.0232151718017,50.48901325120246,1
711,711,1278,0.0618815798804118,58.9874505664706,11.986501830382204,1
713,713,1281,0.0935851977362651,189.5921761414273,-5.743479146874108,1
718,718,1287,0.0386275135989965,62.1670398744437,32.856022281063645,1
735,735,1331,0.0330369132292759,177.6300620192625,6.7864447610406,1
739,739,1342,0.0736531641415088,109.9391033380381,28.165431484961086,1
741,741,1347,0.0515092702891164,186.38462492765484,2.141141587235961,1
743,743,1352,0.092701928422821,349.7376388982304,8.264119508432616,1
745,745,1355,0.0756938507209181,36.50280262749491,-22.84073350725696,1
749,749,1359,0.0300418997603,261.2178781401679,-9.49797052023336,1
750,750,1362,0.1112637051644671,33.93820564911937,87.27083090485863,1
754,754,1369,0.0646396085707346,250.31678129156603,25.62668357016301,1
757,757,1375,0.0776571505387218,155.98786162939007,4.066141277068968,1
759,759,1377,0.0629833830747302,197.5136337469901,27.471972350102604,1
760,760,1380,0.0413089844408401,358.4478047103906,42.98700278904888,1
761,761,1381,0.0992539682501123,289.03112886034546,67.95799754356601,1
766,766,1390,0.0946875621001506,124.1578140254926,27.76223246739836,1
769,769,1398,0.1214373077834703,317.68682319310244,36.708514863487146,1
772,772,1401,0.0860032893095534,137.45990254505253,6.432792852392894,1
777,777,1418,0.1203578447544235,115.92411263730564,33.854089675416674,1
783,783,1424,0.0512304937000172,340.2898593440541,16.55521118080579,1
785,785,1426,0.131079029590777,221.42263020920697,0.5284862564169042,1
786,786,1427,0.0767717162689138,69.41875093271554,-10.18032590613955,1
788,788,1429,0.145517588720323,190.7996385373988,4.4340598190851175,1
790,790,1432,0.1188473981243191,282.1399993826019,37.06676336755498,1
791,791,1434,0.0359791002825495,216.4439605098025,1.8504808942700768,1
796,796,1444,0.0507354412666994,63.343633231796346,31.246541438615797,1
809,809,1462,0.0647990056467535,272.9326837802706,43.683737913722005,1
817,817,1476,0.0718381925196666,200.09741951481695,51.88867793254102,1
819,819,1478,0.0438449863275597,120.52161799816616,10.091345056302677,1
823,823,1488,0.083053547428098,10.605446647934327,50.987373769878914,1
825,825,1492,0.1245489345254125,338.40366714426654,-24.40730466335716,1
826,826,1493,0.0440418340167052,64.18047953300218,13.323091003297248,1
828,828,1495,0.0884342901390118,226.96797976726612,79.74369893998147,1
829,829,1496,0.1249473091342743,141.00891024308413,0.2509411328915241,1
830,830,1498,0.0645313306072477,138.68744711896835,-27.703381728629704,1
833,833,1502,0.1028201424415568,183.3105844725993,-11.994411666094596,1
840,840,1512,0.1222243293392629,282.09223646482826,78.52848638033535,1
843,843,1520,0.0587534385585373,12.738020294619062,-9.002053203241223,1
845,845,1523,0.0435136660879451,109.92660144881688,54.60285772972819,1
863,863,1553,0.0909663135252855,113.24578925138736,28.209708998646857,1
874,874,1577,0.0823277543908958,235.2949029715876,0.0473219575157658,1
875,875,1579,0.0354074058994916,5.381250489192748,-15.210753063211106,1
876,876,1581,0.0474284449716388,144.4890637903799,-13.59125515709415,1
877,877,1582,0.0459445657608778,155.57678946924716,18.669985530236488,1
879,879,1585,0.1059125193932705,193.84264411794985,0.6971264127353187,1
897,897,1624,0.0299922308873727,273.77781211435826,77.68585236302825,1
899,899,1628,0.1017021939368357,202.3127677124079,29.62653936526672,1
900,900,1630,0.0515816094019948,167.50464912078755,27.41075665924649,1
903,903,1638,0.0946338809265081,215.7987554411563,51.27651644433863,1
904,904,1641,0.0679926701986479,172.28662315089696,18.51742652143009,1
906,906,1647,0.0392541798732917,112.92808129819134,-24.042133167786822,1
916,916,1661,0.1063841289115711,270.568776317384,53.821713697611386,1
919,919,1668,0.0499992431898956,315.03286595317644,32.831528790352536,1
924,924,1678,0.1460262560446891,123.5492880707282,3.891387924180765,1
925,925,1679,0.0604210985700759,127.28124329895134,-17.496677850968762,1
926,926,1680,0.1493731844030961,138.54286829653668,-6.291906018437087,1
927,927,1681,0.0936740974641649,219.36902650322065,-12.431908555280634,1
930,930,1688,0.0936420092452411,30.67544778039788,15.243544645608212,1
932,932,1690,0.0464763446110918,16.717518677959944,11.254196754882946,1
935,935,1697,0.081462093110754,330.93170555521345,6.91713647937201,1
939,939,1702,0.0529736786372859,3.803516602251311,-27.233357836067416,1
943,943,1707,0.034073985871215,48.76587183753061,43.17925388748577,1
953,953,1722,0.0813494819969898,6.634837454481297,1.3289021228232187,1
958,958,1728,0.1393033699524442,38.460925729699376,25.533574269022207,1
960,960,1732,0.0774055689332739,87.0518285250179,68.09550444178568,1
962,962,1736,0.1026886638836607,255.0336456346517,35.564710364779984,1
969,969,1747,0.0556803213287145,218.3532237926628,59.76975269052579,1
977,977,1759,0.1024615348867227,229.5072887218145,79.94563210878714,1
978,978,1762,0.1096719856993265,204.48402321887207,42.737305018816286,1
979,979,1763,0.0725206030672407,154.5415880762978,32.73788373498579,1
980,980,1764,0.0588027647559454,8.784622714416024,1.6121113524085244,1
983,983,1769,0.0809940116174225,320.04661456384747,4.281570040208012,1
985,985,1773,0.0680419658352604,140.6776148140778,29.136037455291262,1
987,987,1781,0.1483929937743456,15.869378001273208,-0.356577740047208,1
989,989,1792,0.0309232761871344,62.24136951826187,19.4246278664634,1
996,996,1811,0.0320798158218843,214.0498868077129,20.07010173872224,1
1001,1001,1821,0.0697220111265141,9.665990972326286,-13.40519656889186,1
1004,1004,1824,0.0807927149214789,176.61854849017598,-5.9162820230288,1
1008,1008,1837,0.039944022097249,100.03533484315152,19.39463060891292,1
1010,1010,1839,0.0893594175015862,330.2368661692633,25.65410533761977,1
1011,1011,1841,0.0732796703533017,83.76753378112411,56.56340263876586,1
1012,1012,1844,0.0826900650404619,264.4299191483972,18.526920895360263,1
1013,1013,1845,0.0543260544845545,181.5990639695422,43.54275446401076,1
1015,1015,1848,0.1103899769663013,183.8941699225269,8.60248302622928,1
1018,1018,1855,0.0441185078604686,244.32135103791128,1.3418760280711906,1
1024,1024,1866,0.0539008515705783,9.046286974558706,8.87984886545766,1
1027,1027,1871,0.069645941789557,229.61130964098325,2.896898938559712,1
1029,1029,1876,0.0524703130757936,13.032248077192111,-19.632197595786582,1
1030,1030,1877,0.0466655351448345,312.99057999027025,29.78407082783672,1
1036,1036,1887,0.0980466537519133,272.94351731661146,1.7902737313658963,1
1041,1041,1894,0.0459724241569534,326.93060114223334,-26.54464111985104,1
1048,1048,1906,0.0627711261654304,255.08298933892303,79.09223206846644,1
1052,1052,1913,0.0504629728221742,204.3599559224485,33.206432190842,1
1056,1056,1922,0.1142745688836393,27.71341116667329,5.114968447695025,1
1057,1057,1924,0.0487891074066287,330.67910690261715,-0.1989141880176035,1
1059,1059,1926,0.0866144175029088,359.48802884573803,5.985560174843362,1
1063,1063,1933,0.0610882826063913,169.05900840136167,-12.260569057493312,1
1068,1068,1942,0.1122976353467757,166.9457229276032,65.5576573742921,1
1072,1072,1949,0.1439315762856389,238.5152990144444,44.66809003606382,1
1073,1073,1954,0.133478398816421,351.579775300782,-0.2696488930392408,1
1077,1077,1961,0.0336135305588386,218.97651458178893,-19.58029704904089,1
1079,1079,1967,0.0909490050452131,323.7393834051534,-4.141387775013083,1
1080,1080,1969,0.0973519505391333,352.3948905713972,-7.791110957982159,1
1083,1083,1978,0.0827840236262631,92.61405332912476,-5.139193429992484,1
1084,1084,1980,0.0808161453811055,334.91960874424615,37.2879506004962,1
1088,1088,1989,0.0671372560996849,143.31679405646906,45.579912263075805,1
1092,1092,1995,0.1384839464655125,325.09001714759967,39.36924654985837,1
1100,1100,2011,0.0248156652128898,4.592144071277375,-20.23432188757308,1
