,idx_orig,z,ra,dec
0,6,0.11397503173074722,87.5515607410698,16.658238036867086
1,7,0.11900250557038117,219.40963610437555,15.86401085794698
2,8,0.10206263165653572,14.162636560570828,54.24737806079933
3,10,0.09776223119627044,144.6120651948002,55.07547784121422
4,11,0.10523628720153494,215.33937705021114,-12.072537972473805
5,16,0.14319964660013274,219.2578298341005,49.88912262259104
6,17,0.12727649855359338,248.27013224309877,51.8305822500012
7,19,0.145670016742838,196.75896015655672,-6.671005841338457
8,22,0.08324116544500156,226.05545965775542,60.02056301674049
9,23,0.09853925573880082,277.7302742805645,34.12319853492027
10,24,0.06131393057656854,151.3163100827958,8.452451735323987
11,25,0.12235495461407861,216.1523874266197,68.39921899706701
12,31,0.11533574407489389,97.26282856416265,31.549506751342008
13,32,0.12046531864892801,172.4496899433319,23.011608875709214
14,33,0.13322487500836716,284.7130609604535,29.72549636263517
15,34,0.10219480381994545,192.57448741934712,35.412683814458745
16,37,0.13501102962470193,120.50598238217061,-14.007891558365719
17,38,0.13082161661725925,19.31477346963377,-15.599796928854838
18,39,0.06777056877161478,34.86283567674454,15.015130864983073
19,41,0.09607470670041388,134.31561659248797,26.63963195289962
20,43,0.09978070845103705,82.53393999684933,-12.372719751927216
21,46,0.07653773775045436,213.6015068366848,56.40261557912269
22,47,0.024426375955683758,23.400081478204406,-2.0989478213352637
23,48,0.06392337757468287,15.559853828515262,36.24973174701903
24,49,0.0868006162259031,191.23287584277082,47.19465712932416
25,58,0.07247515523320744,99.662662830845,20.700990384286435
26,63,0.13840094745679618,102.11574160307502,76.98987479033184
27,65,0.11570208646784277,295.1797632916554,-23.183845063135266
28,66,0.06247750331552958,214.40495510293832,12.314879749012237
29,67,0.10178213098121067,77.97020174433985,57.42061856868109
30,68,0.1186224027674131,203.42759881639498,-20.687532765770605
31,70,0.13876713185059844,164.05635799858877,57.35178139440162
32,74,0.140987699667845,57.006866445222926,6.98536106008241
33,76,0.10226787081986678,199.704236977773,60.155030463991764
34,77,0.12462363638774876,156.1128745949042,-11.851307844508932
35,78,0.11225998629480116,255.9490425513329,8.778521192951379
36,81,0.09527220118047314,196.02266642682804,1.0014043029535158
37,84,0.14950859414940665,232.10348854010198,72.92996117049111
38,85,0.14067000133337354,53.02592975772554,-16.22845081463174
39,87,0.1489274385541246,70.12439021144644,-21.514140978903434
40,88,0.12208270437901039,38.0482167955413,-10.040782137466111
41,89,0.1456188185857582,179.0884692043153,-0.530037712463316
42,90,0.11708319068692931,199.78983232911298,-7.488052540047124
43,91,0.13970155130209186,138.92710131715262,-3.2693970265360552
44,92,0.118715121706004,132.88180888046833,47.29108980023505
45,94,0.032660049404113864,341.43063815257057,57.65710916194652
46,95,0.07766520549615669,205.61062101954275,0.6701130725854972
47,96,0.13216458940310163,11.278403103523145,3.729484896978263
48,100,0.07282543955679777,145.0958503498379,50.846660434953634
49,104,0.07571546182156316,197.57704399132697,19.360618064685877
50,105,0.04441465158088468,182.5124428555923,7.871395224974354
51,108,0.03559682572398188,172.94861025650133,16.438182199367564
52,110,0.12535952723351618,238.39777681003358,12.305018228860435
53,111,0.14527607856298438,254.6835014054687,64.3966876859089
54,115,0.0900389230944929,57.33317885828436,3.7963456364260493
55,117,0.14877695263362498,224.68533676860488,41.67181451274604
56,122,0.14968154567325215,220.0291338666278,-15.843050306680937
57,124,0.10766889606340954,227.53241954066024,23.12096023687609
