,Unnamed: 0,idx_orig,z,ra,dec,spec_selection
589,589,1107,0.0340555424864918,302.5485198953962,41.50840661557212,1
592,592,1116,0.1146759688406922,197.45717587299524,20.8661545641022,1
595,595,1121,0.100536816520416,207.3772448299658,16.621923694633164,1
600,600,1126,0.0639639932600134,10.808488045579852,12.901955569290038,1
610,610,1150,0.0810241698252514,303.7590615521144,75.81258682116234,1
618,618,1165,0.0493610267301075,234.57617951014996,15.630061495921089,1
620,620,1173,0.0676562007889407,319.9534088780664,11.730495847302707,1
622,622,1175,0.0496898738931748,263.32190735715955,28.991373586711926,1
627,627,1182,0.0531382441403827,330.50934712135324,23.91737915065597,1
631,631,1194,0.1257953175832997,319.29029069692467,-13.77577953924129,1
635,635,1199,0.0567905444838601,12.670540762368232,-23.61968150589297,1
639,639,1207,0.0966900803378274,308.70754706881286,-7.828712406685926,1
641,641,1212,0.1046073234174003,26.931368182844743,58.2511956431641,1
643,643,1217,0.1495268168459494,336.1284268367256,12.585928147323868,1
644,644,1220,0.0346583914433051,212.7099123500377,26.378932251871152,1
648,648,1229,0.0647940111421395,223.71145147361565,-17.20768597180008,1
649,649,1232,0.0923032254223232,78.84980196997911,-18.671919044628247,1
654,654,1238,0.0738454640252317,235.38049282938744,61.50481107242876,1
655,655,1239,0.0884808911066069,312.1339606298441,-1.3453547219764928,1
656,656,1240,0.064303377353805,307.20313434643685,17.24791405306923,1
666,666,1253,0.0477436994415371,205.49815138291083,-4.935373829447327,1
670,670,1260,0.0909431878850473,270.07942930702075,42.92588317764829,1
673,673,1265,0.0744108224961319,94.69002818193222,58.933471213512334,1
675,675,1267,0.0554108437290067,342.50497381459206,27.16760175247472,1
678,678,1271,0.1054207815409573,185.54112506620365,26.819047739097407,1
684,684,1287,0.0412056696383568,260.1367797934839,29.24600726727469,1
685,685,1289,0.0256973439029504,110.93974826805716,46.46272286508897,1
687,687,1294,0.0524711242230668,173.1745836371049,-2.109899058474218,1
691,691,1303,0.11986420095593,358.82716420766815,-8.593182774466435,1
695,695,1313,0.0661993511590181,23.70490384772716,4.445631591372253,1
699,699,1323,0.1423794592661018,352.25649632077864,-20.56774809030684,1
701,701,1327,0.0653252384351341,41.5066486938361,1.0421148501027335,1
702,702,1328,0.0710569794657587,138.31885357641983,-1.973610731861659,1
705,705,1335,0.0935633181985283,309.7964651736236,-25.44392695797689,1
707,707,1338,0.1197397905224248,135.89115660476463,23.753420138702424,1
714,714,1350,0.0622802187768137,58.59737515850985,13.257807583215207,1
715,715,1351,0.0571493999936956,81.66154031906605,-9.872786414488472,1
719,719,1358,0.1299681634594429,151.12549336051066,20.59558513965045,1
720,720,1360,0.0742874252481379,262.96749146301875,18.63304884654374,1
721,721,1361,0.040817221729242,155.35314139254547,38.41115933980236,1
722,722,1362,0.142205403893419,172.22975140735176,50.23056959302711,1
723,723,1364,0.1265383829973531,11.662415607441805,-26.61013106574755,1
725,725,1366,0.0875454679433169,278.20411402769395,46.81672212027482,1
733,733,1381,0.0916339636879216,189.36836335205825,1.9877837087690624,1
738,738,1392,0.0629475541140552,33.456819068797216,12.78568175319304,1
741,741,1397,0.1194714235072404,344.3570743333111,21.5106389468871,1
742,742,1403,0.0093192701743653,120.83305835569392,-19.91157827427173,1
749,749,1418,0.0555073233708468,340.5622137807084,-10.533382845787347,1
753,753,1424,0.0737329557824937,40.40355806557817,35.803597570471986,1
754,754,1428,0.0794040527591253,161.91978592037344,75.34486281507844,1
760,760,1439,0.0975857992726791,129.2303197739819,56.99331616598158,1
763,763,1449,0.1159153247518614,129.02640516270233,0.8051988890906756,1
764,764,1451,0.1496691407878963,245.9461883327216,21.60750199125488,1
773,773,1464,0.0787643534008386,109.012126129731,38.70235509642269,1
777,777,1477,0.0807115320163935,76.25124230925488,65.6599968712318,1
784,784,1487,0.1421691072939924,90.33404553289188,40.39110862421621,1
785,785,1491,0.1124602993253122,118.4354936827444,28.31595521232758,1
786,786,1492,0.0205321713421966,17.697011173713264,44.78406631131829,1
799,799,1514,0.0881964693805184,41.392948856429214,19.36089740924968,1
800,800,1516,0.041247217958134,302.64370999948034,-21.57951375926854,1
811,811,1531,0.1195987841981019,336.0850318647065,-16.874844053591104,1
828,828,1567,0.0453437690250056,338.06603371399206,-9.0204752034436,1
830,830,1571,0.0726601930148581,240.8470385120356,56.9042715803402,1
831,831,1572,0.1110435258879852,136.64050966622762,41.230985324106825,1
833,833,1576,0.0545913963533674,246.397335073402,28.40981432593353,1
836,836,1579,0.1468049687355099,92.47834779873574,60.72227145130993,1
847,847,1598,0.0828726994781867,222.2776809275346,34.87979305484553,1
851,851,1603,0.0667153930450209,42.287646541808144,23.288537445704897,1
852,852,1605,0.0510330237704478,332.0688523512946,33.72757801953422,1
855,855,1609,0.0771065275046165,14.538876395716237,41.39499399443819,1
862,862,1622,0.1103622134034411,351.1731144283859,-20.805792640888946,1
866,866,1626,0.0888998730795332,218.6355446728419,-0.6244590113818396,1
870,870,1631,0.110422916709053,234.48507658134005,13.128582459371025,1
871,871,1635,0.0389565440020222,12.539964742001136,-12.988796994229476,1
872,872,1639,0.1049402096269009,196.95292939730768,40.90741091598273,1
875,875,1644,0.0592019764561278,64.4529296953283,-4.939073869244478,1
876,876,1645,0.0475077862316863,210.7078509282201,67.61251630612261,1
879,879,1649,0.0625317910729652,169.2996238635325,-0.9844923295560564,1
881,881,1651,0.0447834895508947,120.60727574770712,55.41604982323325,1
882,882,1657,0.0317059495658146,258.31745900549373,62.74665959493895,1
890,890,1670,0.0355313065406561,264.3043436893607,16.619844619140686,1
891,891,1672,0.0541375872748711,190.54442939721235,26.691043833285896,1
895,895,1677,0.0965955462100212,23.655878413446032,72.01818875531478,1
898,898,1684,0.0901623956124047,247.2943907913902,20.36052093179282,1
911,911,1714,0.0596931523058959,250.7945818002276,25.55061135611328,1
917,917,1724,0.1019198549686843,100.02274033102331,45.956848129936354,1
918,918,1728,0.1036032427699561,106.31205374018164,34.83983152678827,1
924,924,1737,0.1481613315701531,115.9411304198397,16.4166098949173,1
928,928,1743,0.1387132413616335,76.06362316979998,-6.67901575922785,1
929,929,1744,0.1272986386366409,174.9341716648628,7.252184772283712,1
934,934,1753,0.0689397091412225,161.25308828762007,42.57768239383029,1
940,940,1762,0.1320639250411565,217.34643075791797,53.151178821532326,1
943,943,1766,0.0245488390381446,181.79400319166524,16.002514481759192,1
944,944,1770,0.0617636316609944,152.6622725485132,46.19472445807464,1
946,946,1775,0.0265016561788551,151.24126581646425,71.54748948261437,1
949,949,1786,0.0776402820205654,38.009520235240814,35.97318127131177,1
951,951,1791,0.1005297648262936,333.80457192639494,-16.877934080091414,1
958,958,1799,0.0899633925484618,31.19862113912424,-17.934135382642218,1
972,972,1822,0.0923812919660906,218.6590939775355,-11.123492719820026,1
973,973,1826,0.1239548370969004,143.3839856813535,-0.5695497965784594,1
976,976,1831,0.0707276282932974,175.9445908918525,44.03701163300338,1
977,977,1832,0.1487116390206828,123.050823467991,45.104623194443725,1
980,980,1837,0.060029082854597,99.02245418842506,43.356789223907725,1
981,981,1838,0.1445991286914704,119.37470500545228,-13.29320446628654,1
984,984,1844,0.0472577093405475,81.18369649912889,9.472661163355442,1
995,995,1870,0.1078862214254502,181.2024193669086,55.42841724109151,1
1003,1003,1882,0.083656089499794,12.485490511690362,-24.343925957324316,1
1008,1008,1893,0.0262054751793091,310.7334277801867,0.1892112286691137,1
1010,1010,1901,0.058011897800231,198.92396383421607,-12.391314931201752,1
1011,1011,1902,0.130329444312342,203.8468941880563,46.00565285383488,1
1012,1012,1906,0.0606577542193021,311.9696520811825,6.983308158821116,1
1018,1018,1917,0.1146985236581255,246.71480645741892,72.39243354354613,1
1019,1019,1918,0.0955388031275046,34.81179880249507,-13.05847749175962,1
1024,1024,1923,0.0728060766083069,198.36276555548608,-2.995802447608563,1
1027,1027,1929,0.11518490556318,145.54772312583808,-2.1280494705450383,1
1029,1029,1933,0.0941694340936116,97.34384358325752,76.83760081013375,1
1032,1032,1940,0.0655362343676069,17.564372141635786,-24.54279332643852,1
1049,1049,1977,0.0418011279601303,191.9257544997442,66.34473102181444,1
1050,1050,1978,0.0558643041292584,248.75988271484803,50.993864497965454,1
1051,1051,1979,0.0098790080018129,221.7375965783878,29.994916069230676,1
1057,1057,1991,0.0561935808334109,128.4746735595714,3.9545146733948826,1
1058,1058,1995,0.038581621141489,160.7224683026143,-4.054717079036072,1
1061,1061,1998,0.0619145884094588,207.8083988433964,39.98827156277828,1
1065,1065,2005,0.0468036917881123,221.2509231151016,49.94952882662943,1
1068,1068,2008,0.052680884556122,42.23633573777087,-4.350713031851188,1
1077,1077,2024,0.0680580853366064,19.33361922026458,-2.922342260480226,1
1078,1078,2026,0.035557944688447,63.23959009531404,-11.458446068514029,1
1083,1083,2033,0.1238703059253946,194.42520035713537,79.81872912656902,1
1088,1088,2040,0.1255350319346414,10.141930044285274,-20.65630504168602,1
1089,1089,2041,0.1033264752374062,39.05362773658017,36.86412610160172,1
1090,1090,2042,0.0993414103872806,177.7445842284765,-17.475025861333837,1
1091,1091,2044,0.0825435411592013,85.173245417287,-17.965529009860553,1
1094,1094,2055,0.1064887583775153,171.49695633847142,40.21275596566247,1
1097,1097,2060,0.0559116549181644,110.3238371208054,72.9092466073523,1
1100,1100,2065,0.1193855293462345,36.37612441058261,3.651138828016744,1
1101,1101,2069,0.1469226922295724,346.02685388254946,2.571297036792497,1
1102,1102,2072,0.0809763954547352,353.4616255901699,15.381266118075306,1
1104,1104,2076,0.0881972530750019,138.82312610382118,-19.683260673876237,1
1108,1108,2085,0.0575558139299326,3.928310914385631,43.50097829643303,1
1113,1113,2095,0.0563619422412791,55.615280560879725,-25.397010454687997,1
1114,1114,2097,0.0736982478223948,206.77293273578243,29.910854830359803,1
1116,1116,2104,0.0247333768870727,317.390529189114,9.558576304940429,1
1118,1118,2107,0.0883013962259028,211.58030748326115,33.60794082507426,1
1120,1120,2109,0.0616852807645743,211.59152987451128,58.39218681535865,1
1125,1125,2117,0.0475947200779586,101.96414502836824,26.62550311172683,1
1129,1129,2122,0.0897718850489644,201.04378117764412,29.801438489283424,1
1135,1135,2140,0.052275098134879,89.48923166574036,-27.84001663637822,1
1136,1136,2141,0.0323920637736928,219.56999690781927,58.34383161235613,1
1137,1137,2142,0.078312315861563,262.42183952701214,16.4195890258324,1
1138,1138,2143,0.1335992378653753,107.46301721575516,-1.2081521094672696,1
1150,1150,2164,0.080216461360446,297.4643567922032,14.72061235601734,1
1153,1153,2169,0.1037710299814623,341.6824863488957,10.86327000941354,1
1154,1154,2170,0.049846888727965,228.8772479253153,-12.76339338448776,1
1155,1155,2171,0.0761084671636587,219.9480019187537,22.358621847871408,1
1164,1164,2184,0.0669397506322794,300.11735752905736,5.81866319439113,1
1177,1177,2203,0.0964518492519508,186.73890508898876,51.2910777465782,1
1186,1186,2215,0.0587488694007918,149.83272939201035,-24.898705748365032,1
1187,1187,2216,0.0282227109761766,275.69019914907074,29.85777238268172,1
1188,1188,2219,0.0430066772219359,159.42293645916376,19.803963893299134,1
1189,1189,2221,0.0286176888861244,325.7380375179362,-20.321292288269834,1
1194,1194,2232,0.0518637261411928,232.25217967011704,7.482678049036079,1
1205,1205,2254,0.0909353736371143,349.18336726444466,49.37869533574768,1
1207,1207,2258,0.0658333056757335,355.50556792629254,17.506885618561963,1
1209,1209,2261,0.0150989588337999,249.29818344081016,43.92232911070442,1
1211,1211,2264,0.0351547792199769,302.722453406835,7.984226095199918,1
1212,1212,2267,0.0312410902439226,275.51621345590155,21.13072772910672,1
1215,1215,2272,0.1246153922035265,215.35436561804252,2.254273730658924,1
1221,1221,2280,0.1480748041281355,132.5708850441453,47.025609518531766,1
1222,1222,2281,0.1195624534154949,102.43320618132832,84.70676672107174,1
1227,1227,2289,0.0595745705152529,328.9686265084148,35.88421539552785,1
1228,1228,2291,0.0676625588255121,142.76877547599102,21.204021426498525,1
1230,1230,2296,0.1287694858128253,177.68998089433106,43.10668000179841,1
1235,1235,2309,0.077150078137177,56.31719045108322,-8.187579484787896,1
1237,1237,2311,0.0436971327012264,122.2744869307542,44.00179670677821,1
1245,1245,2326,0.0138097181539333,196.8599256639105,19.657509606605647,1
1250,1250,2343,0.0999514650962183,310.21615178670896,7.04542137995817,1
1255,1255,2351,0.0321048079373091,299.85616050690976,33.58472318223305,1
1266,1266,2368,0.0923582202539275,134.3398243965485,46.64559592939636,1
1270,1270,2377,0.067859863465597,342.6476059896228,-5.582401960017652,1
1275,1275,2384,0.0651401864197001,16.36505892303303,43.96855058546419,1
1276,1276,2385,0.0623207413062444,204.7218314335428,61.869809282633845,1
1277,1277,2386,0.127483700536524,29.765679991231195,29.32075685049804,1
1278,1278,2388,0.0533921671485386,111.21063587026345,21.417909214131416,1
1279,1279,2392,0.0500778077090022,337.43565029486564,-18.0510862558756,1
1286,1286,2403,0.0806892512799184,278.9150882765022,37.53221745597945,1
1291,1291,2412,0.0825056580698781,290.3659010208808,67.59558000618397,1
1301,1301,2427,0.0896574377020269,211.41971106018727,-0.2312636167164729,1
1305,1305,2434,0.126147747401816,128.57312988088202,-8.834364057755486,1
1311,1311,2448,0.0495289135567331,216.16515004062848,56.37383996360838,1
1316,1316,2460,0.1035179027038118,3.2485558223691458,32.23833766736234,1
1317,1317,2463,0.1083807494246994,265.12365925185145,47.56333192490717,1
1318,1318,2464,0.0437657518452224,306.20249734274114,-8.084781193674896,1
1319,1319,2465,0.0549358845290627,274.8149833680716,52.18662731365937,1
1325,1325,2473,0.0464036972791459,203.25857485659503,28.33498317188105,1
1326,1326,2474,0.0992734270282754,214.35473308258045,50.58019346893104,1
1332,1332,2490,0.0610945004235997,145.52078019779572,1.87846611837864,1
1333,1333,2494,0.0942628512783406,20.69461802138391,-27.19214817726364,1
1334,1334,2495,0.130115553643207,31.609468926519572,4.375073488976952,1
1336,1336,2497,0.090395254228406,247.04758751531384,46.19724829320954,1
1351,1351,2527,0.0834218204647196,130.9678802883761,35.15355658426349,1
1354,1354,2530,0.0206812836403368,118.12084577522762,54.95670324050415,1
1360,1360,2544,0.1335650180688609,146.5406134255049,-15.958689100238583,1
1368,1368,2558,0.1057024108141834,53.98195896445769,-7.587808554701379,1
1372,1372,2564,0.0775518528428278,176.50407325772497,41.46214755756364,1
1386,1386,2598,0.1446104946499907,13.957244161460435,83.8342723893464,1
1388,1388,2603,0.0630166722623347,99.69688468022314,64.60212394819214,1
1389,1389,2605,0.1356846065251064,123.45117129106865,39.60369514066418,1
1392,1392,2608,0.1082702968633254,135.47699126953816,81.08758862722982,1
1400,1400,2627,0.1486564508327857,53.08009119610588,16.30126788101625,1
1405,1405,2642,0.0839913086962466,68.89443701384884,-2.475117666830648,1
1412,1412,2659,0.0790274973277848,67.9445231454701,-24.6509700960302,1
1414,1414,2662,0.0737379995302385,207.94913353918827,13.845697021527368,1
1424,1424,2680,0.1095114695920892,16.308119762441365,10.270148279105689,1
1428,1428,2686,0.1058945644625958,149.45453307800562,14.38343801752808,1
1432,1432,2695,0.0951380942244081,126.91382157861555,-17.290274276144373,1
1444,1444,2710,0.072612341892588,37.77100371766506,26.021487073771777,1
1450,1450,2721,0.0787340374191983,133.85993838147684,-4.652524483546766,1
1452,1452,2724,0.148738609266248,278.5580253922148,77.15100247863992,1
1454,1454,2730,0.0835313313068648,219.12755814331177,4.856738438479699,1
1456,1456,2732,0.0567966916480238,234.77675206969403,1.3792804585040914,1
1461,1461,2744,0.0697820989689342,135.26229075826092,40.05748079927135,1
1462,1462,2745,0.0399926918771597,198.16276256413207,11.198587170777635,1
1463,1463,2746,0.0872203017903336,271.2305153873283,16.829641840633492,1
1469,1469,2761,0.0713847929602526,95.75307888658564,-17.101887092024974,1
1473,1473,2767,0.0711171874982672,153.4393827306505,3.341820733649535,1
1479,1479,2776,0.042704701163831,86.33985124298302,-21.618605909518998,1
1481,1481,2783,0.084956392628559,9.86684747810186,41.72075132765964,1
1490,1490,2812,0.0765756928972266,216.8828959527683,12.237219509167629,1
1491,1491,2813,0.0982621906766091,249.00805220380784,11.375370757959104,1
1494,1494,2818,0.056520122977881,45.81415882573794,6.389753534850619,1
1496,1496,2820,0.0612750376296095,149.76438080484985,-10.640950212673754,1
1497,1497,2830,0.0419588542746645,232.04912071120648,45.55475878321906,1
1508,1508,2846,0.0923706003210903,341.3583741549888,11.277261718888491,1
1509,1509,2847,0.0412281608608646,200.7097513475545,0.7632245029668963,1
1510,1510,2852,0.0829459473434067,163.84774679508303,-12.491779485097496,1
1513,1513,2858,0.0721555006644329,309.8717690397686,-22.87586431743608,1
1515,1515,2861,0.1425394207031166,15.117902317086642,-18.86058171650057,1
1518,1518,2866,0.1484852744128495,152.760949898808,16.69068529260933,1
1520,1520,2868,0.1467128175660729,152.6823021189741,17.91879371022821,1
1522,1522,2870,0.1145472261205306,35.971931019036106,21.30102705637872,1
1530,1530,2883,0.0676351657251703,123.9504083034303,-3.5944257177229018,1
1542,1542,2905,0.0520405896099329,144.29044051813287,8.414382939712386,1
1548,1548,2914,0.0611205126205193,208.66991259296765,-20.54453011895284,1
1561,1561,2934,0.0756085703359979,287.6035381144931,-16.49153486037868,1
1563,1563,2936,0.064949306161631,177.16887351577026,-27.85823341663174,1
1564,1564,2943,0.0451579182843714,335.8861847231485,7.273245622552637,1
1571,1571,2957,0.1064735926545214,336.7811379996009,-20.779824696163075,1
1575,1575,2966,0.1395815574674471,159.2472366542575,-19.5611768459698,1
1578,1578,2970,0.122343227366418,186.38191421486533,-12.184149183104408,1
1582,1582,2975,0.0477721215663579,332.6791035882603,12.938143914605606,1
1585,1585,2986,0.0867621620923708,122.06834064521804,23.11901240066623,1
1589,1589,2997,0.0699021742743236,304.7443443818008,0.341828436734332,1
1590,1590,2999,0.1443967826795733,17.057253841882346,3.907568106348265,1
1594,1594,3011,0.043956248328044,7.167198791152329,36.72432775290305,1
1597,1597,3017,0.0327083505940221,134.17441610440895,41.30155394816244,1
1601,1601,3027,0.1478747217840351,349.7595478898843,-10.923855071861178,1
1603,1603,3032,0.0866638233481608,105.81088553249027,19.475333247513817,1
1605,1605,3037,0.0677243465005686,316.3956518901177,22.530560235806615,1
1606,1606,3038,0.0298784354219553,290.25341573460616,-12.908402119308745,1
1610,1610,3043,0.074609827727564,10.085866973225253,14.4306483028566,1
1611,1611,3044,0.0372140712643975,232.56533995178705,19.117201891359507,1
1612,1612,3045,0.0523266136699325,148.32163406584897,17.2654311504993,1
