,z,t0,x0,x1,c,mwebv,ra,dec,mwebv_sfd98,idx_orig
0,0.08568347611401228,58414.03679072594,0.00044032323267510987,0.1526242605803358,0.04333208047477563,0.05310834399129431,131.59089953279653,8.863227100237262,0.039167348456910965,0
1,0.08396330161873082,58640.650907697796,0.0005120025738073938,-0.5085263743168681,0.04397470932625489,0.030237450744884688,344.67934135823924,-8.399869164621363,0.03333944940519917,2
2,0.09170304249651196,58898.97182429784,0.0005034512695336106,3.0958889645970555,0.13526038232277351,0.1051493467668363,196.21662206323455,-25.28567498019878,0.1252754662104845,5
3,0.08499954706747637,59028.44096028983,0.0006904326963598913,0.6639921280165147,-0.054947396902162306,0.14796969452949033,298.96024713347595,-14.678567763664901,0.13837590948167955,7
4,0.14561571248504956,58596.54265967083,0.0001421069162533065,-0.26836274491537937,0.05908471352677939,0.12708947608388296,349.55219650076185,37.94240301097189,0.12866496549845757,9
5,0.06943871213872567,58388.17553871991,0.0008557898033371334,0.015720170120626206,0.017944323519870995,0.0228941281418766,164.8817375152032,37.487323799496735,0.01309758671512378,11
6,0.05724678925071655,58785.04075394266,0.0008532591592211631,-1.3581272252763106,0.041532352327162465,0.29113958529040757,97.11983121880795,-12.910527568557141,0.2796416767366203,13
7,0.12430987257230089,58366.11853229637,0.0001870707970269811,-1.9425986495168637,-0.03376967343279731,0.38864755604732804,280.50071710648194,16.868708540377085,0.3892160960803309,15
8,0.11925214333543525,58724.29956616412,0.00019991350979913048,0.1900757875205238,0.10025117376384088,0.1627446742100782,285.4354897659419,-22.83638247698005,0.16328938362787557,16
9,0.0679379013827501,58456.73829955331,0.0008665140887143535,-1.5692007045544878,-0.1225381233830309,0.03799359487175753,126.3814732584018,-2.2575614941806954,0.032719550616522826,17
10,0.056876264582732844,58559.17749674596,0.0007789667305993005,0.04153212911043717,0.11949385313163215,0.48280783091508767,77.72952667812075,60.989900519680276,0.4700931786327164,23
11,0.1265803879220926,58981.20776721196,0.00018057133569450112,0.5977283042465514,0.11257064675254823,0.04279339321129829,285.3950502247626,64.44867955840549,0.04259414607202641,25
12,0.10822109385729194,58496.52879654958,0.00021539711362673154,0.987340507159223,0.16925420709191993,0.024433239094562628,198.69613659414432,9.424765071193043,0.02176826359467883,26
13,0.12113600880342354,58711.216327995106,0.00023896080195657247,0.16479144405343651,-0.06211045481094771,0.049813382478861266,8.747477000700128,15.382425552634082,0.050828556015256834,27
14,0.12746956231079454,58786.154508390246,0.00027300048878782957,0.7769309920001782,-0.015882610648161304,0.16313347651956553,338.11941017619864,50.1526537020621,0.1793268492903935,28
15,0.12811875114559537,59084.44141648418,0.0002009711942656418,0.46268825387824064,0.009616847591441694,0.08107571278799418,273.54512336318254,21.310382734310867,0.09337365973013753,29
16,0.10221140209667302,58345.863018419645,0.0003049548337815486,-0.9496809889237077,-0.03400395144988091,0.14821795286937717,306.12225780286497,13.854059809321159,0.11899145189404892,30
17,0.1333071205996153,58433.367277350335,0.00030699453851520714,1.0270820266441494,-0.13347713790811697,0.03289169512837613,70.20971507432616,-25.93565139129973,0.023348035011672187,31
18,0.13663811863977432,58472.62122950982,0.00017283585291122337,-0.2812786020465507,-0.02932593834748758,0.02071861076763472,195.8087959364241,1.949336478986631,0.02031767871842559,33
