,Unnamed: 0,idx_orig,z,ra,dec,spec_selection
960,960,1876,0.0253474947979121,353.75558723977645,39.29961863292484,1
963,963,1882,0.0247169531691261,286.87974775401875,0.6833495911427679,1
967,967,1893,0.0997191334496925,357.28893690275765,-10.924147215025394,1
968,968,1895,0.105867576701623,357.32696092218896,36.87167598111987,1
984,984,1923,0.0933587458739906,66.93785792060103,70.95588240866708,1
986,986,1927,0.0867602204521559,327.52289540008303,-7.370742219988221,1
987,987,1928,0.0477877370643023,340.78297799273105,-2.344582563379868,1
992,992,1939,0.0527217828688478,178.56302814235502,10.56248150693282,1
993,993,1942,0.0942328571282287,207.26736305762145,-7.309908947918388,1
998,998,1953,0.0878556493059729,52.74909869367348,17.93801588058683,1
1001,1001,1960,0.0383455348080661,123.8150616495251,79.4517482305333,1
1007,1007,1976,0.1051367765415068,239.28516172961832,39.91319247415127,1
1009,1009,1979,0.0821584677763137,34.4659751791229,-4.428967541867228,1
1016,1016,1993,0.0608317820318683,29.99831460527699,77.11226518193396,1
1018,1018,1997,0.0785824966524666,34.25691282064459,42.186028002028905,1
1020,1020,2001,0.1449553582112476,156.8576297091845,58.57507338182968,1
1025,1025,2014,0.0715380065741475,258.172402216466,46.988341835322494,1
1027,1027,2016,0.0336174690716966,128.75360128462432,18.295887793460277,1
1028,1028,2020,0.0504348935706821,207.66701414797623,-4.846790247266062,1
1035,1035,2033,0.0613624719597461,242.7027530371918,25.812544619213565,1
1045,1045,2052,0.0953548736593462,282.1988616457855,77.12750196678769,1
1047,1047,2056,0.1238850267598739,340.08110114947226,20.572960772097684,1
1053,1053,2065,0.0850964812375275,206.56482758789497,52.04941797200241,1
1055,1055,2067,0.0816303698123439,45.80808296319941,28.20988339837997,1
1062,1062,2080,0.1175907640617481,89.45005264712889,53.37873668955864,1
1070,1070,2093,0.0687023390824626,151.49960871737972,63.42943401898759,1
1071,1071,2095,0.0397217364104137,212.6033985081023,34.877433037021,1
1072,1072,2096,0.0612781112954235,37.088990346356965,43.73502617463403,1
1082,1082,2118,0.075590990360733,239.895972585424,46.12995166406124,1
1084,1084,2120,0.073223840934298,231.82801715761408,24.940441591718148,1
1091,1091,2130,0.0798047032612179,289.9450797899029,38.89412044842211,1
1094,1094,2136,0.0833544063667586,195.77858291071132,49.214099646545165,1
1096,1096,2142,0.0714644766888849,33.28071205833845,-13.242658571513372,1
1097,1097,2143,0.1491300084762203,235.4031656523247,56.352310555153885,1
1099,1099,2145,0.0617345012994438,33.78863782373568,3.702310377568194,1
1102,1102,2152,0.0836101206327031,31.534853547896795,87.26144452431376,1
1105,1105,2155,0.1326500879919983,191.34539458448705,72.95073700716048,1
1106,1106,2156,0.0751738877660005,261.5609073383882,27.88040491644917,1
1110,1110,2162,0.0570398151802818,283.4073997503912,28.62172630950899,1
1111,1111,2163,0.1145499708239081,123.1954894683064,1.5636050001642845,1
1115,1115,2168,0.0525600095990309,43.19511767930179,23.350372532993195,1
1119,1119,2174,0.1437285018052684,28.53818665699609,14.05070258942158,1
1123,1123,2183,0.0469966670285549,243.2585150098405,26.245278363944244,1
1124,1124,2184,0.0243412073751197,267.9158306312531,17.751704009161024,1
1126,1126,2187,0.0805763145725981,104.58998462544986,44.84593558706544,1
1129,1129,2192,0.130284275330558,164.85522356342523,19.161127297994785,1
1130,1130,2193,0.1005818810806786,132.3202062143915,22.089017082346537,1
1137,1137,2202,0.1354397844107059,143.14783023400292,-9.039990902101172,1
1144,1144,2215,0.0678467971320459,203.35112202237897,52.10210917549042,1
1146,1146,2218,0.0838359339132425,191.108320204764,1.2620835910648884,1
1148,1148,2221,0.0859999483744182,178.1333031260229,5.502108810294325,1
1149,1149,2222,0.0451148764297971,188.3213104844673,-10.670685109030456,1
1150,1150,2223,0.103591233172136,125.6004362124076,4.284838659481868,1
1156,1156,2232,0.0747551747921723,166.1411024444455,28.332894949521847,1
1159,1159,2243,0.0356630400841726,117.08103910048932,39.48251558401196,1
1162,1162,2248,0.1129406120686541,217.9732395440632,60.74481552352394,1
1163,1163,2250,0.1412023086677806,141.6171408013411,-10.486148077925572,1
1173,1173,2266,0.0785631633562112,209.62420706614725,-16.532143382492432,1
1183,1183,2295,0.0767596678126041,251.09240349821155,21.252759045395045,1
1189,1189,2314,0.0557211736276178,345.77585195440673,-25.31523441707733,1
1190,1190,2316,0.1071364481193624,30.64809452830984,-19.971276575914683,1
1196,1196,2326,0.0362196498391775,72.24073940912025,-13.18602533279053,1
1199,1199,2330,0.0655741418258112,258.09807813745954,11.106421447450783,1
1200,1200,2334,0.072614891935297,253.0499476171961,0.8478695592420167,1
1203,1203,2340,0.1306553433621148,330.88920716233645,-7.418917206807138,1
1204,1204,2344,0.1389558047859512,118.44761448732402,32.477476345955395,1
1205,1205,2345,0.0443576185303846,252.9001026386987,40.73250974580961,1
1218,1218,2369,0.0841840053155426,280.1002599485107,17.191835613749284,1
1219,1219,2376,0.104344277417061,327.6462247476231,16.29901250283073,1
1223,1223,2383,0.0393854516040925,116.0498608094193,63.886207938007786,1
1227,1227,2394,0.0980929546164924,245.59614571263984,1.6356041157354655,1
1230,1230,2397,0.0673792076623202,114.47583705089866,35.08847799011922,1
1234,1234,2403,0.064108883058334,242.98459813468676,31.2750775446472,1
1235,1235,2404,0.0493514325764248,123.5463880094366,45.618216411041246,1
1240,1240,2415,0.1375183288197807,159.64834021128468,50.028079526973016,1
1241,1241,2418,0.0815575498738443,160.576539869157,-18.002281260777877,1
1251,1251,2435,0.0543212735193687,138.3191174201041,-8.14581409294391,1
1257,1257,2454,0.1326595510355195,204.2230195462016,-18.553579423539308,1
1259,1259,2461,0.0459109151563173,5.565677241976266,21.98556082329404,1
1262,1262,2466,0.0524038220982995,132.2849678085656,1.902229282583924,1
1264,1264,2471,0.1125614126811113,180.4685478784684,14.49533696910846,1
1266,1266,2476,0.0478436227006219,23.37705605708904,-0.064611964069017,1
1269,1269,2480,0.0535341831107229,137.72726595621432,28.59148879774193,1
1275,1275,2494,0.1097379391268622,246.86592298039807,58.392392110661824,1
1281,1281,2502,0.063574199775331,19.61040976521353,7.321388395386483,1
1282,1282,2508,0.1161876955593202,23.761877032935143,30.924779103275835,1
1283,1283,2509,0.0678192372407315,5.150147828270071,-4.096363435574135,1
1289,1289,2520,0.049847114965529,200.9772908212349,49.21339354578407,1
1293,1293,2529,0.0890268439570913,151.2348650424027,-13.150842042824802,1
1294,1294,2532,0.0610280338349726,93.59406800771194,-14.552652841802717,1
1298,1298,2538,0.0857280747467294,190.65629258516984,-15.846022273960518,1
1299,1299,2539,0.1038761549091669,128.17400057737237,-16.076088851261247,1
1301,1301,2545,0.1010943844341392,172.46217126955366,68.96433690067573,1
1307,1307,2559,0.0356551887533171,163.42725753502793,57.90949425371154,1
1312,1312,2571,0.0688678040055008,184.72745661071625,58.69399444956714,1
1318,1318,2583,0.0303842289719245,220.5371510995793,47.32199703182273,1
1320,1320,2587,0.0398188255213564,211.47192296310592,-27.4175098407466,1
1322,1322,2590,0.0633245484076256,236.62476453276253,43.96460429018778,1
1325,1325,2594,0.0834514664875423,23.27928683270657,15.85951336092363,1
1327,1327,2596,0.0472707219201416,190.4306055147254,33.44335904273385,1
1330,1330,2599,0.056726503852677,178.63506048882928,-13.13982448940575,1
1331,1331,2604,0.1142903057017651,25.805093287503556,-17.693466138679593,1
1333,1333,2606,0.0781012632732187,45.27332338034721,2.103067081149919,1
1342,1342,2617,0.1180133629987219,324.85408946898144,32.26569240392167,1
1345,1345,2622,0.1379906163974497,94.27860486585683,55.90357012113199,1
1346,1346,2624,0.1324616738227677,102.01488612966928,71.845084763689,1
1351,1351,2630,0.0803233467352171,167.1378762415276,0.3673067132367009,1
1359,1359,2639,0.1053909953494044,154.0415253568104,44.28010749799018,1
1360,1360,2640,0.1109867615731845,165.27891080707207,28.656609714483125,1
1363,1363,2655,0.122996434728884,170.57627423568672,33.21824218060399,1
1364,1364,2660,0.0350107914805538,91.35320798696888,13.495769400185628,1
1369,1369,2672,0.0194779875196836,328.1645822190555,34.47122483524185,1
1370,1370,2673,0.1050929455651275,341.67259635606,17.523915584455125,1
1371,1371,2674,0.0871419083365494,2.525521525556256,27.42415398596079,1
1378,1378,2685,0.0887757661196988,159.86584916130303,-14.811801107106051,1
1380,1380,2688,0.1037541203502205,160.10283219440285,-10.370620327876566,1
1390,1390,2707,0.053826838933863,351.9480454338837,9.361266040513769,1
1394,1394,2711,0.1439619260063904,224.79386881539853,80.48076843219505,1
1397,1397,2716,0.0755151460926376,76.75284585293132,51.03474483442527,1
1414,1414,2746,0.0708701426163121,317.9282020797298,3.4507910673271947,1
1415,1415,2749,0.1019035607555532,103.33088183021064,63.08984716828886,1
1416,1416,2751,0.0216419463280565,336.20122037912046,51.56462332917095,1
1424,1424,2765,0.0529115037882886,325.4786397246252,6.351560555632602,1
1433,1433,2783,0.0685198693545145,163.2900436795979,40.21792857423728,1
1435,1435,2786,0.0377794706864552,148.06025067997348,38.07226288569574,1
1436,1436,2789,0.048479900465505,106.6648631371776,40.541727633730886,1
1437,1437,2790,0.082424159843395,184.725721498642,41.604643760292575,1
1438,1438,2791,0.1127935072816779,133.92190869847408,-13.478698644093535,1
1439,1439,2792,0.0679699579610326,342.0566480905558,12.432572344300269,1
1442,1442,2798,0.1478779412656148,196.30152427384536,47.06276444730216,1
1461,1461,2841,0.0619667305910757,219.85206017529308,38.3605824568594,1
1465,1465,2853,0.0332127119117378,358.4382317743329,28.83586693806965,1
1469,1469,2863,0.047364860066032,355.8218568334324,-16.67286384841529,1
1470,1470,2864,0.0892658267455223,242.2023327535226,45.31543610356697,1
1472,1472,2866,0.0387733053689486,244.8859827824193,31.83498264146917,1
1474,1474,2869,0.0978453524662583,295.12584115796574,60.39918960556609,1
1478,1478,2874,0.0380726223536096,249.6823591513512,42.488922365241415,1
1479,1479,2878,0.0440935225532797,342.92662746701234,-4.001522544920299,1
1481,1481,2883,0.117218749578515,219.2290381567749,22.36005056743203,1
1487,1487,2890,0.0221505836693258,320.8456615984315,37.09671412811602,1
1488,1488,2891,0.0498618296010795,122.56640334524756,7.590185727710795,1
1490,1490,2896,0.0526851438096399,168.84162838219007,52.56693016190215,1
1493,1493,2903,0.1036965055963007,301.185914881243,10.221055958867316,1
1494,1494,2905,0.0753691605863091,219.1244541077675,30.106447079574323,1
1495,1495,2906,0.0449431094529641,122.02836752517648,65.88858139411482,1
1497,1497,2908,0.0707617922206805,191.20637717162617,34.3235579041399,1
1499,1499,2911,0.0737626232039161,192.48653371046325,-3.8933808275139583,1
1500,1500,2912,0.037236108758663,301.175079309206,65.39423108102024,1
1505,1505,2918,0.0473182529959421,248.3992910188253,29.62455647777827,1
1511,1511,2930,0.0820114452151799,118.52129909029416,16.413941451171066,1
1513,1513,2932,0.050498036644872,165.15462337123282,8.544443009399993,1
1516,1516,2939,0.0903460844458147,136.29886929205202,3.1877952931219222,1
1519,1519,2949,0.0549941157728734,187.8299264079867,-11.054789682316477,1
1527,1527,2962,0.0795819853925418,180.82354887126823,-4.070084280776901,1
