,$\delta H_0$,Error,ra,dec
0,1.014060869722116,0.20710687703758685,3.31744955030258,0.16516708015338688
1,-1.9146474435954033,0.20705881971525442,0.422135060917618,0.5418006002976399
2,1.0203968230304141,0.21935320602038177,5.961599002224386,0.4680126103206086
3,2.6748221944542596,0.1795958941433153,4.054170883314111,0.44227096270971833
4,-1.5096904748864652,0.1863034219039769,2.980925666633754,0.8897589938614099
5,-2.6829555409667996,0.2602601578761644,1.1211019244428355,-0.13802517377877854
6,-2.3864002787325087,0.2030456310273873,2.374113636423032,0.18821976423193698
7,1.68715653464435,0.17523797292199653,4.68149405491173,0.8952980360061116
8,-3.3859117691523966,0.21328298374057086,1.9385859310406743,0.9441806385684218
9,3.7751259243505983,0.24407597630995387,5.638456923447807,-0.09188026518210779
10,-0.3704592341524739,0.2311011810382969,0.37829177266723946,-0.12537706336766874
