,time,band,flux,fluxerr,zp,zpsys,field,ccd,comment
0,59106.33590279985,ztfr,112.75806505714672,21.060835061564052,25.3829192634758,ab,292,35,
1,59107.29340279987,ztfr,168.87226336975579,20.779230208767604,25.5172290762245,ab,292,35,
2,59107.314421299845,ztfg,139.54784583851605,16.86850430345489,25.310380078431,ab,292,35,
3,59108.29254630022,ztfg,108.8017702472981,14.609681494861828,24.9850567573128,ab,292,35,
4,59108.37993060006,ztfr,253.41015299081988,31.918099753566864,25.6869753190594,ab,292,35,
5,59109.37938660011,ztfr,192.2721869643757,57.9476090954602,25.4293680453129,ab,292,35,
6,59110.286215300206,ztfr,157.8106660305019,35.28126890317572,25.2318614616849,ab,292,35,
7,59110.32613429986,ztfg,227.9856118682075,27.56692120937132,25.5740543611881,ab,292,35,
8,59111.31473380001,ztfg,437.7715247380374,19.50157562417319,25.8832706457394,ab,292,35,
9,59112.334942100104,ztfr,655.407409755838,28.110195036245056,26.1872933329512,ab,292,35,
10,59113.27160880016,ztfr,612.8131628851493,25.986400919424604,26.0989714741651,ab,292,35,
11,59125.23034719983,ztfg,678.7922611658287,60.28513454884084,26.1507453656986,ab,292,35,
12,59125.27168980008,ztfr,932.6800745830689,52.822343076346954,26.2658177170907,ab,292,35,
13,59127.20942129986,ztfg,221.42589434852303,49.852067622263085,24.884385542489,ab,292,35,
14,59129.23097220017,ztfr,473.1571454355642,42.77963502433348,25.6924214286516,ab,292,35,
15,59129.29278940009,ztfg,606.7809976179927,33.31775738132658,26.1638890675992,ab,292,35,
16,59131.23121530004,ztfr,667.6892943366901,30.358178593676143,26.1650914268004,ab,292,35,
17,59131.314317100216,ztfg,373.5577129326576,35.90878971528876,25.8176117414729,ab,292,35,
18,59135.23049770016,ztfg,368.5789490395431,22.28011321329626,26.1392517015842,ab,292,35,
19,59137.18900460005,ztfr,488.79431744939683,24.1273094427142,26.1805564909015,ab,292,35,
20,59137.23032409977,ztfg,266.92146493478776,20.70467353924783,25.8209243468586,ab,292,35,
21,59139.188726900145,ztfg,286.0480188396249,20.580034340900777,26.0776230421833,ab,292,35,
22,59139.26335649984,ztfr,407.5281533578323,25.578205059709642,26.0181867642541,ab,292,35,
23,59141.16773150023,ztfr,432.43520290844606,24.85156063207585,26.1191306633012,ab,292,35,
24,59143.212835600134,ztfr,489.906146151892,19.95595591222355,26.2315985151245,ab,292,35,
25,59145.18377309991,ztfr,494.2757531799727,29.74528907863278,26.2521627980938,ab,292,35,
26,59145.209583300166,ztfg,201.53281152436188,25.166890519127666,26.1724649443503,ab,292,35,
27,59147.272916700225,ztfr,517.9408717169455,87.17295839233272,26.2032674950719,ab,292,35,
28,59150.169027800206,ztfg,132.83734111216344,73.85539107991463,25.7568533288334,ab,292,35,
29,59150.22310189996,ztfr,363.73936474197694,101.61734800529518,26.3009031520138,ab,292,35,
30,59151.170277799945,ztfg,-17.576046282856595,111.60679556832967,26.2456653990444,ab,292,35,
31,59151.21268519992,ztfr,519.4595164164012,84.53148087208898,26.3093797160694,ab,292,35,
32,59152.206666700076,ztfr,471.8069097048559,75.36024368004787,26.293575393574,ab,292,35,
33,59152.23412040016,ztfg,145.57277142749962,99.28866504919964,26.228528800737,ab,292,35,
34,59153.16055560019,ztfg,230.95155090967484,81.13840727184201,26.2288797502433,ab,292,35,
35,59154.16865740018,ztfr,405.253804450126,58.92940207398662,26.2634520314961,ab,292,35,
36,59156.20074070012,ztfr,349.4614063938251,51.922933746021364,26.2842016704521,ab,292,35,
37,59158.22422449989,ztfr,290.36705472298155,56.417147923599394,26.2573130926924,ab,292,35,
38,59165.17908560019,ztfg,45.563472921462875,22.84220008740808,26.2324855830041,ab,292,35,
39,59165.216932899784,ztfr,217.66441156662887,35.485072501145474,26.2569909572983,ab,292,35,
40,59167.16934029991,ztfg,121.98798605560813,43.24798477080383,26.2342064604295,ab,292,35,
41,59167.18979169987,ztfr,211.8388874612329,60.068550081695754,26.2789843388472,ab,292,35,
42,59168.12711809995,ztfr,281.81423848562383,33.70829146004032,26.2810630639992,ab,292,35,
43,59168.19322919985,ztfg,44.25399663503496,24.4504833594416,26.1987935956731,ab,292,35,
44,59169.16817130009,ztfr,236.81175037973262,42.60665344098546,26.2915894703248,ab,292,35,
45,59170.12616899982,ztfr,132.49772661513754,31.438877799913246,26.2840986343916,ab,292,35,
46,59170.193090300076,ztfg,23.798488233375622,31.57239490961391,26.1804036743294,ab,292,35,
47,59172.11921299994,ztfg,68.60920935437923,35.637672147004196,26.2529084005672,ab,292,35,
48,59172.12870369991,ztfr,178.770665408584,36.95741299510629,26.2850586371918,ab,292,35,
49,59174.10533560021,ztfr,158.97605491716362,43.40448403578668,25.8160413718504,ab,292,35,
50,59174.155578699894,ztfg,89.21301714096455,48.2376087956842,26.113897386576,ab,292,35,
