,time,band,flux,fluxerr,zp,zpsys,field,ccd,comment
0,58618.48087960016,ztfr,18.547461721462,18.447433085420787,22.6303171162716,ab,649,15,
1,58627.465694400016,ztfr,454.56337494722925,22.757845082120532,25.9430817093173,ab,649,15,
2,58627.46989580011,ztfr,485.7271010780845,24.300631116010457,25.9641906598319,ab,649,15,
3,58627.47363429982,ztfr,450.7272756135878,24.390800135929283,25.9498891286465,ab,649,15,
4,58627.47737269988,ztfr,542.3417988942886,26.635618687674533,25.9579194104624,ab,649,15,
5,58632.4504976999,ztfg,495.87926117664193,25.54505849340071,25.972994180376,ab,649,15,
6,58632.47445600014,ztfr,591.0975673399066,30.826192525289688,25.9768902373679,ab,649,15,
7,58641.44986109994,ztfg,358.5322819512592,13.223407776966205,26.0520620791069,ab,649,15,
8,58644.45082180016,ztfg,315.8928457054927,15.452679232981716,26.0973555719459,ab,649,15,
9,58647.47390050022,ztfg,155.24868712831466,26.863308879693577,25.9456127023893,ab,649,15,
10,58650.43518520007,ztfr,304.94080239763684,33.521118816789254,26.0065239720914,ab,649,15,
11,58653.38399309991,ztfg,122.06886329403639,66.8909874968083,25.8886095145617,ab,649,15,
12,58653.44707180001,ztfr,290.70807506140693,27.378547714439453,25.9975816930978,ab,649,15,
13,58657.43314810004,ztfr,195.78839571676974,23.870900352290455,26.031421733915,ab,649,15,
14,58660.443391200155,ztfg,23.807212952996966,26.879602344001714,25.505282445332,ab,649,15,
15,58665.453125,ztfr,195.8819459855973,12.50842479152714,26.0722067874583,ab,649,15,
16,58668.36879630014,ztfr,158.94755556631665,20.26462444405673,26.0103189100823,ab,649,15,
17,58671.420300900005,ztfr,8.555512821937366,14.602273194028824,24.4255637493243,ab,649,15,
18,58674.45464120014,ztfg,36.03263233633426,11.621269426696495,26.2097716329287,ab,649,15,
19,58674.477291699965,ztfr,125.35398100614628,13.584672691597271,26.0677820607783,ab,649,15,
20,58677.46810190007,ztfg,48.14442304984932,9.752652261006883,26.141471470757,ab,649,15,
21,58677.46902780002,ztfg,45.79559270416984,17.06185689018887,26.2537643490738,ab,649,15,
22,58677.48704859987,ztfr,93.82558914303722,15.969832074341994,26.0179602161078,ab,649,15,
23,58677.48796299985,ztfr,89.08033708540452,16.02394513977785,26.0314137803474,ab,649,15,
24,58678.45403939998,ztfg,36.74800036851143,13.585438981282998,26.2292480028154,ab,649,15,
25,58678.47212960012,ztfr,109.78258248099796,11.483508661242135,26.080054551783,ab,649,15,
26,58679.470925900154,ztfr,99.4184470111976,17.000374861567604,26.0902743732285,ab,649,15,
27,58680.48439810006,ztfg,70.31563612187665,33.85077586527123,26.2182115394012,ab,649,15,
28,58680.485405100044,ztfg,99.4306327400563,34.17871090931903,26.2187377789343,ab,649,15,
29,58681.44538189983,ztfr,130.87998505393674,31.672899937482985,26.0902532333481,ab,649,15,
30,58682.40351849981,ztfr,108.12739951046784,29.588158427100737,26.0555698538457,ab,649,15,
31,58682.49030089984,ztfg,70.01509276505018,33.07861841263656,26.2131570350158,ab,649,15,
32,58683.44267359981,ztfr,80.09524574477913,22.660987906480834,26.0889331356761,ab,649,15,
33,58683.44357640017,ztfr,141.1754704986125,24.400801799777483,26.0816693023305,ab,649,15,
34,58684.411319400184,ztfg,47.55863233387221,39.78996832128191,26.1948080386658,ab,649,15,
35,58685.45806710003,ztfr,98.60037917189842,27.60822840535859,26.0793504730458,ab,649,15,
36,58685.4745139,ztfg,44.571746788056345,26.03907705782537,26.2017506774391,ab,649,15,
