,time,band,flux,fluxerr,zp,zpsys,field,ccd,comment
0,59018.294664400164,ztfi,14.984483656348434,14.135571897786978,25.5732084705708,ab,534,54,
1,59018.33793980023,ztfg,8.951736759967199,11.277795918579882,26.3179855893179,ab,534,54,
2,59022.30914349994,ztfi,12.314871255333388,17.276592083228117,25.6010702090021,ab,534,54,
3,59024.2438542,ztfr,-21.078496686598196,13.470495808451483,26.1708839635684,ab,534,54,
4,59024.29106480023,ztfg,-2.6889167570235797,12.135657507299024,25.6475832890563,ab,534,54,
5,59026.30961810006,ztfi,-14.940706165747823,15.253829726191574,25.5958722463002,ab,534,54,
6,59027.23209490022,ztfg,-10.717132307392593,20.67986694882282,26.2162943614526,ab,534,54,
7,59027.28870370006,ztfr,-23.784359966546575,18.55331441832741,26.1784787721342,ab,534,54,
8,59031.19123840006,ztfg,-10.752857529218897,39.61528757767364,26.2820820431666,ab,534,54,
9,59031.230752300005,ztfr,-19.42864079876223,41.2442045705366,26.2558323415482,ab,534,54,
10,59031.28990740003,ztfi,-11.791883376103376,25.40467924849053,25.5597093008777,ab,534,54,
11,59034.21178240003,ztfg,5.214527805328949,61.96462544509811,26.3477075095019,ab,534,54,
12,59036.31224540016,ztfi,50.89949288224449,26.644382527355525,25.6105139543861,ab,534,54,
13,59038.210821799934,ztfr,83.70248718375282,19.92669376131046,26.2894449870851,ab,534,54,
14,59038.25287039997,ztfg,82.18686796599599,25.061010673861762,26.3665604760333,ab,534,54,
15,59040.293599499855,ztfi,99.05545219131206,15.537100864657736,25.5678543104107,ab,534,54,
16,59041.210266199894,ztfg,78.05241327743957,14.939488810564262,25.7652812047166,ab,534,54,
17,59041.253865700215,ztfr,179.65589119622936,17.205526299936654,26.231462700513,ab,534,54,
18,59044.19362269994,ztfg,304.4308173747653,18.536138220237145,26.3586584339785,ab,534,54,
19,59044.23074069992,ztfr,317.2743062373113,17.44286956461231,26.2808974721899,ab,534,54,
20,59045.1693519,ztfi,193.63399425309694,24.126030751865883,25.5953391157887,ab,534,54,
21,59047.21200230019,ztfr,461.76790261281974,16.5939160773376,26.2787840127557,ab,534,54,
