,Unnamed: 0,idx_orig,z,ra,dec,spec_selection
6,6,10,0.0685199292301469,7.551709067280279,27.131667169269985,1
7,7,11,0.0957126019653976,216.8435233504297,45.19363587692802,1
9,9,13,0.0221205910585545,143.76500898110177,57.74250589449964,1
13,13,19,0.0457157022429013,286.9341911207192,26.411934744614356,1
15,15,24,0.0571053458111294,244.58870161007803,44.777701817071865,1
26,26,43,0.0494214400240513,194.12654348717976,-18.4833332393568,1
32,32,53,0.1381390037387407,284.2704723523191,79.81777469116653,1
38,38,69,0.0568586015928324,165.60492510929924,-13.495726805883049,1
42,42,73,0.0647886393489936,15.76743402918449,37.437689624043145,1
43,43,74,0.0462528429801379,318.32378740043794,26.921704985991752,1
54,54,90,0.0854432322726459,329.8046783976737,16.17833546629046,1
61,61,98,0.0990738259193939,126.27360636382338,13.243263414553134,1
64,64,103,0.0737505419301352,146.50300471514922,40.69926069941605,1
72,72,119,0.0632860999658571,209.6626896684719,39.40248218922572,1
74,74,126,0.0634726301224943,45.34268848179961,38.895400580015625,1
76,76,128,0.0296372538102023,280.621160746416,64.03905947055485,1
78,78,133,0.0437427845258698,338.09210047952666,25.20010235485629,1
80,80,139,0.0617247193642517,215.99116604522925,8.823154270540382,1
83,83,147,0.1251525782601492,15.773876480752872,-12.118267354053028,1
85,85,151,0.0834451918586619,132.50600873124142,18.59519603380544,1
87,87,158,0.0853245118100367,84.80941167351932,-19.52854459981195,1
95,95,168,0.1023309486648535,149.34991652089542,30.55115988888094,1
98,98,173,0.1491486125008079,286.95482067169206,85.8025589742225,1
100,100,175,0.044117603712514,209.84725870078705,-5.210613910958909,1
104,104,181,0.0829799514399782,127.9703575930283,11.00764020988032,1
107,107,190,0.0856612069913864,245.0849169872881,51.3412421717228,1
116,116,209,0.1065473167928121,256.43417304833184,68.99412681604954,1
127,127,227,0.0435293177955327,288.5694845290989,40.659580190472894,1
128,128,228,0.0972629458313707,332.7985158185472,-10.594967895559847,1
129,129,229,0.0777416633021554,124.11868005554992,15.874022439180292,1
133,133,236,0.0845555489909958,216.64507495824063,43.65475094862823,1
150,150,276,0.0875311202038837,31.510831455245565,28.31701679691392,1
151,151,278,0.1381758092613738,86.33799960875866,56.17410482082684,1
154,154,281,0.1204385690526303,107.96652463474376,9.89970585145441,1
161,161,290,0.0404561200521462,254.14444329380427,53.86173173461496,1
165,165,300,0.1000293918315889,241.62319122704247,44.63443708577678,1
171,171,309,0.0601957380918928,75.98369062600644,-2.7433745278536947,1
175,175,316,0.0712301441436645,1.7730297044109156,-5.703406710223204,1
177,177,320,0.0652862319793472,334.27957784034606,4.32061169097047,1
179,179,322,0.1295541715582628,159.05615934365096,-9.071093578134196,1
183,183,327,0.0588402257264351,262.6871700063315,28.427697779726408,1
188,188,341,0.1384841306956963,52.16819656449879,-4.176656938631056,1
191,191,347,0.038279734019101,164.24136404727145,48.730560673327325,1
192,192,353,0.0622899501746637,195.81596326537823,37.07089974393724,1
193,193,356,0.1168499114386817,283.72668016953776,56.451594175436085,1
199,199,371,0.1160771284584737,218.2419325215473,30.40618769082636,1
208,208,385,0.0438183586398782,26.401234055368224,-22.55621625552308,1
214,214,393,0.0280713713823896,6.506537136239743,29.333077406442666,1
222,222,405,0.0680905767190952,159.0120691210541,16.045647741998536,1
223,223,409,0.0804572275903301,220.37573706574585,42.65188011592117,1
224,224,412,0.102228501179613,195.78179321634383,29.581934310975917,1
225,225,413,0.0962080095715836,282.42775539635994,72.68356138439678,1
232,232,430,0.0625421923915647,189.33959712895543,71.47752319191066,1
238,238,439,0.062624530157261,273.26984282668326,45.63031606587998,1
242,242,445,0.0940227905349774,152.32707480313832,-1.5615381674722004,1
246,246,451,0.0668539097003393,150.69647539935517,69.86777779192315,1
247,247,452,0.0659706314408663,169.5353987829152,30.809692824823035,1
248,248,453,0.0339502849933494,198.85110368264412,6.839287044453615,1
259,259,478,0.0306438824962588,10.13966586589374,-9.327783408733865,1
266,266,490,0.0157211331287996,214.02613496207965,0.4247748036479378,1
273,273,505,0.0751484813660882,214.49419984873293,21.60269493814732,1
275,275,508,0.0608733001475339,51.25910729330272,6.74730395914277,1
276,276,509,0.1027663160839782,357.5114364655744,38.8697155808128,1
286,286,532,0.1132394439893147,264.36872550392025,21.56792863605701,1
294,294,547,0.0949378531145181,60.032009163297,-16.86179067673801,1
298,298,551,0.0666681418680455,264.3912131314125,14.05557719762528,1
301,301,555,0.1064246451691332,59.42287938506824,23.940872239820425,1
302,302,557,0.0438612798691335,45.55028686906351,-2.8124271257457822,1
307,307,566,0.0539762374853981,208.84751698779408,-6.998969696635315,1
311,311,572,0.0637811831949065,121.26409410697345,30.44812779448577,1
314,314,583,0.056335849043261,348.0749451756685,12.630550244992849,1
320,320,596,0.1179040545972303,249.48749027129108,36.85188268467194,1
324,324,603,0.0888424107411624,47.89264489117602,-14.79418128664947,1
326,326,609,0.0874620138686191,117.34505512437084,-3.76234502770489,1
336,336,626,0.0872261116452396,213.44136113967983,14.120202686922966,1
338,338,629,0.0726847663766707,152.8519718838129,58.09704733182984,1
344,344,635,0.1155849284135822,30.84160039007954,-6.949132106643662,1
350,350,651,0.0811521901635487,219.93691433151596,79.69922647781654,1
353,353,655,0.0633347606885164,165.764684022468,-20.072261562191944,1
356,356,664,0.1074912060189547,208.46900614341064,45.94776777731592,1
358,358,669,0.0802302505920311,85.77462013961123,78.1565902456919,1
367,367,691,0.0268306745368178,11.52477800454982,27.53426383898281,1
370,370,699,0.0792056692471737,234.9695566926731,18.00305620127598,1
374,374,704,0.0813040821047627,287.8271507664914,57.78636980512527,1
375,375,705,0.1431403377125153,85.57832539994183,73.53998247742865,1
378,378,709,0.0728830679118024,224.6226199691958,-0.1253567423371131,1
384,384,722,0.0936788279174807,25.3394633225754,-2.521965624503387,1
389,389,743,0.0722139047516864,312.04926830027443,27.234114548069368,1
394,394,751,0.0752866363751301,281.7733915202386,41.6205949265568,1
407,407,774,0.1254853896703535,66.55389359216326,-25.3388759694838,1
413,413,783,0.1353154120426461,332.0889196598517,21.37895727269762,1
415,415,788,0.044445014436908,129.66714922240408,14.334347958539272,1
423,423,798,0.1467852722207333,128.93753015413475,23.62531950966587,1
434,434,815,0.0758367463470528,22.182296027025608,25.77339596353588,1
437,437,821,0.0995121282781498,9.528745315139396,32.44778053399218,1
440,440,827,0.0623322557098539,265.6516322710649,40.89509288137654,1
445,445,834,0.0944768437759739,296.9246215528219,-15.567656585712148,1
449,449,839,0.0374564267379201,59.19982131004787,35.96070084531212,1
453,453,843,0.076691524853188,150.65688646136647,21.869927828231933,1
455,455,847,0.106235078031296,359.0070215319431,9.131961185281696,1
462,462,870,0.048384508985744,249.32862695449435,27.671907534169645,1
463,463,871,0.057927794251491,202.4023509540547,7.087972540295678,1
476,476,899,0.0761584435479046,51.45642435676058,-18.250869684247785,1
484,484,911,0.0454494902852242,151.65591198326177,13.857816854221436,1
488,488,917,0.0339294518346479,193.99469779195144,10.131549362587494,1
491,491,923,0.0920597641653753,274.5810043403023,25.692838377641078,1
495,495,927,0.0550088117392963,71.83811543527435,39.46005952881063,1
496,496,929,0.0525178565803755,213.46409499320976,-14.264141318896929,1
499,499,935,0.0360259020638007,193.75540224567328,47.79062806890966,1
500,500,945,0.0549341043222428,279.3823762173408,48.88992887362113,1
506,506,953,0.018639083035854,350.19046998391025,-7.1285108008827525,1
