,idx_orig,z,ra,dec
0,2,0.1174825982405038,87.71647185754327,50.68682021942567
1,4,0.14270597071273816,106.30312447620403,13.337823970325001
2,6,0.09983025956575492,180.5805814670641,70.71226748113885
3,7,0.08592808336536328,345.976794166711,51.33691584523825
4,8,0.12644674111091128,84.02925569418959,41.0159252935514
5,9,0.12223849301092843,147.54801605437325,65.66628032684389
6,10,0.06851992923014698,7.551709067280279,27.131667169269985
7,11,0.0957126019653976,216.8435233504297,45.19363587692802
8,12,0.13405942925694395,21.071243898640795,-20.62629640905057
9,13,0.022120591058554503,143.76500898110177,57.74250589449964
10,14,0.1013292728759384,52.03264392341377,21.84031747912042
11,17,0.13974019175533217,352.08279253391584,4.7290865365478645
12,18,0.11109209081927883,120.56350234911109,1.0763871667702072
13,19,0.045715702242901377,286.93419112071916,26.411934744614353
14,20,0.09377161073504839,14.756730375551065,54.263067765260786
15,24,0.057105345811129415,244.58870161007803,44.777701817071865
16,25,0.1486594548094628,195.14880363031332,15.762660529190514
17,28,0.13894751596888674,247.8834757688435,15.055488430085209
18,29,0.13263632579313184,118.95965378167291,20.50978110767206
19,31,0.13851654847405778,117.19058757653534,29.987931218461352
20,32,0.09591698425162258,107.41416445070523,6.5270889694381085
21,33,0.04503300577608553,302.30738336084136,40.201369381605936
22,37,0.09340806640048507,196.71784357928055,-19.233280566229478
23,38,0.14613981699897294,51.220217214854124,-12.253970562031553
24,39,0.068944471834822,335.856339238366,6.631014528506379
25,40,0.13372345000120486,57.66667753056665,25.933700374102898
26,43,0.04942144002405137,194.12654348717976,-18.4833332393568
27,44,0.13604375983700281,5.48932707994076,6.027564190516943
28,45,0.13370192198339903,213.82732389039646,69.51093884160676
29,48,0.07745780568998678,163.32041047710305,-17.92888327875006
30,49,0.10286355822958186,137.47944756143576,41.64138190237867
31,50,0.116250240426793,240.1651415321797,-8.456311684141623
32,53,0.13813900373874072,284.2704723523191,79.81777469116653
33,55,0.10827931952818518,50.88404347588271,37.90577513981058
34,61,0.0959753639964743,195.77207095884813,7.714796479264455
35,65,0.11813634353045198,210.17805687994613,7.965154367929281
36,66,0.14634611730135194,335.37727110863597,22.592659142319988
37,68,0.12909432314765423,213.0552166424639,8.841261509704237
38,69,0.056858601592832486,165.60492510929924,-13.495726805883049
39,70,0.0933786017109888,289.1713014502463,-5.839258135799081
40,71,0.14915968208235666,171.28039233524999,-0.12673699907455138
41,72,0.11878589779987779,138.7512087018311,56.59984144572616
42,73,0.06478863934899362,15.76743402918449,37.437689624043145
43,74,0.04625284298013795,318.32378740043794,26.921704985991752
44,75,0.14622607917333086,213.24684255242258,20.615938987289034
45,78,0.14155627364303425,355.48228587298235,11.611149576634872
46,79,0.1130628219641936,114.50136559434252,3.496327519142982
47,80,0.13512210154405452,276.3911640205469,28.588471182924405
48,83,0.1456583151449533,215.62632088571965,-19.22867945652286
49,84,0.08594042214934346,115.73210411513263,15.495986441714377
50,85,0.09334243593093673,27.76604848123759,6.7473764622341195
51,86,0.08735296711340465,109.91970203779238,31.074844562414043
52,88,0.1188279954171858,238.7275575592604,-16.550275942444326
53,89,0.12882045279467913,193.4833268002484,34.643095816707486
54,90,0.08544323227264591,329.8046783976737,16.17833546629046
