,z,t0,x0,x1,c,mwebv,ra,dec,mwebv_sfd98,idx_orig
0,0.11831346925007456,58275.01782624756,0.00022063569484587052,-0.470493629656627,0.03668760250405892,0.08167665490688995,33.67520436382865,24.8502934836103,0.068590677293461,0
1,0.12792413747188575,58888.695867388764,0.00022005353745792683,0.3881871653619238,0.049551759496818795,0.026510230235070504,4.327839724229361,-3.626312250865575,0.026558739738076223,1
2,0.12405005669696335,59160.258041053,0.0001268527393525554,-0.2911812236227644,0.1466148286959968,0.6743879444929141,46.754963085855884,51.39037512672863,0.657341507379811,2
3,0.14719831277472603,58575.90505319023,7.985853594252093e-05,-0.07363499257720325,0.295450860120068,0.11489175014493802,234.9353090915508,-9.628218510834134,0.11812808729971408,8
4,0.1402980314360161,58681.468045283356,0.00014861370751566733,-0.02062845298589699,0.10030978746022051,0.2243270865569332,103.42586261938962,8.401992075387037,0.2193198996909156,14
5,0.12044103211287221,59064.48034182866,0.0002274316805113,-0.7403353131540429,-0.06126372959435449,0.610860371010794,80.54501643267751,57.272595896550364,0.5910763760749412,15
6,0.13054093460226235,58540.92762131783,0.0001546324482217846,-0.7522944492092635,0.10771579415339035,0.5921286200657881,70.94785043138288,29.222118690621652,0.6001614153055597,17
7,0.12515338176807417,58297.51124305692,0.00036751247746094444,0.3114155445683249,-0.21244963112357373,0.009825713686330105,137.62994797359582,49.056897378925235,0.015400316809598106,20
8,0.14298264033827332,58778.26422411519,0.0002205178463704897,-1.4858691811066964,-0.160660067314611,0.024692815881396598,200.06909691156454,14.337269591797087,0.02404793445985439,25
9,0.12929491418277989,58841.95308329086,0.00025703835761202107,0.13452802444250214,-0.04253484136058543,0.43884863594093976,79.48046851130006,13.778375981547633,0.43689471777429834,26
10,0.11382582956454664,58560.36108486302,0.00018931973051961495,1.2116019569327956,0.173109483174542,0.07261556343458227,331.7866574033935,31.03197737373215,0.07508332703880347,30
11,0.13985048699468233,58452.64137771046,0.00019118877522780173,0.2979562004826446,0.0024329919916724553,0.1570061930652658,237.4140710889212,-12.802304366466634,0.1539353660154689,34
12,0.07169438379412404,58666.58701575406,0.0012175094679219816,0.16982264999936075,-0.18456388974710553,0.04716659032003798,119.02401155004542,25.737466055928138,0.04932946125892616,35
13,0.13930592413365087,59017.24475574949,0.0002041181863182689,0.12422548475556706,-0.013278003799206774,0.05272337977818127,68.76402674387205,83.09456442946008,0.07050035486638344,39
