,Unnamed: 0,idx_orig,z,ra,dec,spec_selection
1,1,4,0.0501710543078777,249.82938371319656,-21.52219475634054,1
2,2,5,0.0512223024256553,287.15219750774844,68.00715086662944,1
21,21,36,0.1118248416876358,269.1100641127077,2.293967678741226,1
25,25,41,0.0464376652194695,354.8165262731117,15.500867187474416,1
29,29,48,0.1124682322268225,130.0357476377523,-8.41686353470339,1
34,34,53,0.0469895374511814,146.87952358657367,39.14538962832192,1
40,40,60,0.0865417461488843,330.2636864902581,6.605175951078673,1
41,41,61,0.0461120754476356,221.84540884556316,10.57537244977696,1
43,43,64,0.108171880183505,212.9621447276344,48.60056474610754,1
47,47,77,0.0883371843675231,336.87930374512706,36.09944421548998,1
49,49,81,0.0612535517706142,214.3387898688732,-23.91320807344308,1
52,52,88,0.0666549142455027,273.2279107158609,42.29234399098021,1
53,53,91,0.0617065950789889,126.7411001197652,34.548572162447456,1
56,56,96,0.0989917342317175,303.3850850243753,13.345876202172596,1
59,59,104,0.0695709844798202,26.649094782242816,35.13076946364663,1
62,62,107,0.0715540840067548,304.53858671819864,-4.024177186900313,1
68,68,113,0.0668623044478736,115.73731782925466,-16.645080276308693,1
70,70,123,0.1070182983118647,271.23117645448406,69.05758882887768,1
72,72,129,0.1057287073337461,329.3198926069687,44.23073291082692,1
75,75,133,0.0574313692390698,349.7748734164663,-23.573740583017862,1
78,78,137,0.1369706084932968,209.32167998233925,45.57196984905094,1
82,82,148,0.0860818726728611,163.536759938134,3.457637592034682,1
85,85,158,0.0356729875219599,161.35155589529774,26.031757148987424,1
89,89,166,0.0448081562996171,216.95572034458644,29.89693437352927,1
90,90,168,0.0425877736117972,166.48477043942492,0.0038004157830209,1
92,92,172,0.076288910033872,227.78805357620087,2.0320114697014837,1
95,95,176,0.1466352629500291,163.36728341198622,13.510293702526448,1
96,96,180,0.055709588656597,343.0643089067759,-8.139866286686798,1
105,105,195,0.0581333566660348,17.62680425417674,25.795405899751238,1
108,108,202,0.0438592107162427,341.9344845018418,35.347177338345894,1
117,117,214,0.1378627691057325,45.03842224939246,-0.2902567765736928,1
134,134,253,0.0438689681601176,189.5635918942565,65.9795810593485,1
