,time,band,flux,fluxerr,zp,zpsys,field,ccd,comment
0,58704.29406249989,ztfr,7.249997771749249,33.58451410842926,26.2927726844058,ab,640,34,
1,58704.32067129994,ztfg,24.632955743657295,30.55350139401218,26.2400774784619,ab,640,34,
2,58704.33883100003,ztfr,11.292135301833822,31.391347866700976,26.3094499199136,ab,640,34,
3,58704.347037000116,ztfr,8.88534767857417,39.24932638805546,26.3020055298833,ab,640,34,
4,58704.35638889996,ztfg,86.305083041428,46.80388325902087,26.2131297294228,ab,640,34,
5,58704.36452550022,ztfg,-19.23546513308382,28.475170338930702,26.2235908376289,ab,640,34,
6,58705.21128469985,ztfr,-16.3142142122046,37.2452455796508,26.275102116282,ab,640,34,
7,58705.24085649988,ztfg,41.30303436689008,44.33887061219505,26.1843865775574,ab,640,34,
8,58705.360729199834,ztfr,19.863907979024845,25.24580786640583,26.2928981925571,ab,640,34,
9,58705.3688542,ztfr,10.595045535622267,22.970697887308315,26.3003604857674,ab,640,34,
10,58705.378275500145,ztfg,-6.288356008176721,19.378575158893927,26.2557296150497,ab,640,34,
11,58705.38636570005,ztfg,60.78345523624342,18.142510393455744,26.2441684622192,ab,640,34,
12,58706.213981499895,ztfr,-0.6053403674731433,34.81160343590704,26.2917350796317,ab,640,34,
13,58706.24388890015,ztfg,-14.875678760841328,38.458661923436885,26.1999104356757,ab,640,34,
14,58706.35795139987,ztfr,-33.0674842277096,32.192117132226365,26.3067988589387,ab,640,34,
15,58706.366088000126,ztfr,31.381292999826083,30.17081437965876,26.2863925931899,ab,640,34,
16,58706.3755092998,ztfg,-23.104733264760796,30.1665429154967,26.2462388680848,ab,640,34,
17,58706.383611099795,ztfg,-0.14805130256264765,29.64623895954044,26.2273490229893,ab,640,34,
18,58707.21087960014,ztfr,44.96253918833759,40.64642149605479,26.2799808018444,ab,640,34,
19,58707.24076389987,ztfg,31.056898442389905,78.95972505625845,26.2109390793849,ab,640,34,
20,58707.36196759995,ztfr,3.3942502668876555,34.70344569449232,26.2883565055846,ab,640,34,
21,58707.37008100003,ztfr,-1.5144478420440486,35.6750141809106,26.2883353968898,ab,640,34,
22,58707.379525499884,ztfg,-17.104742022063522,39.53800813625109,26.2599619769498,ab,640,34,
23,58707.387627299875,ztfg,11.731788094164946,36.89008905372431,26.2246992699083,ab,640,34,
24,58708.21236110013,ztfr,46.83247919203075,44.41128921977737,26.2761584621771,ab,640,34,
25,58708.24214120023,ztfg,-3.856132299826352,60.011918564641874,26.213018789,ab,640,34,
26,58708.35880789999,ztfr,11.115627761167145,41.66150146523286,26.2767623051091,ab,640,34,
27,58708.36692130007,ztfr,13.737962743092902,39.09096281726131,26.2776159291229,ab,640,34,
28,58708.376377299894,ztfg,57.69244276447496,47.36358169581858,26.2160363530196,ab,640,34,
29,58708.384455999825,ztfg,48.40614372666789,53.06213364757194,26.2093867836788,ab,640,34,
30,58709.2120254999,ztfr,-36.148562119475066,56.49310705375136,26.287413663524,ab,640,34,
31,58709.24184030015,ztfg,-21.93124509868852,56.10363080272117,26.2399024307613,ab,640,34,
32,58709.35968750017,ztfr,71.64416647666975,48.48293055709498,26.2813971681864,ab,640,34,
33,58709.36780089978,ztfr,-8.135840386311944,50.176734472322536,26.2786809953153,ab,640,34,
34,58709.37726850016,ztfg,46.26822307100919,61.78103921801674,26.2445630340611,ab,640,34,
35,58709.38535880018,ztfg,-83.86610771910435,69.957079329831,26.1995041849044,ab,640,34,
36,58710.222661999986,ztfg,-25.858061371675806,66.80234846251011,26.2394043371779,ab,640,34,
37,58714.35858799983,ztfr,-44.614542840348385,31.49871652493915,26.2731571558305,ab,640,34,
38,58717.24262729986,ztfg,-14.265269991915073,18.389376205807935,26.2488425048202,ab,640,34,
39,58717.30877309991,ztfr,23.381760104934845,30.32909601248224,26.3020736757,ab,640,34,
40,58720.26456019981,ztfg,11.484827948555012,17.067282204334525,26.207711406751,ab,640,34,
41,58720.33305560006,ztfr,-12.862557861984932,25.219518253642388,26.2415591121755,ab,640,34,
42,58723.261932900175,ztfg,-24.67811524673307,13.664930183719688,26.2427888170168,ab,640,34,
43,58726.24454860017,ztfg,66.30450768469709,19.806116326864743,26.2584520776516,ab,640,34,
44,58728.17741899984,ztfg,93.56243724479712,18.791602022837488,26.1327357944575,ab,640,34,
45,58728.24159719981,ztfr,221.26726493379985,22.08648413835176,26.2173338379962,ab,640,34,
46,58730.152361100074,ztfr,274.33112273475535,24.76658371085628,26.2233664475945,ab,640,34,
47,58731.13696759986,ztfr,46.35243319820163,44.466689264823565,24.5836866046484,ab,1684,3,
48,58731.1374189998,ztfr,69.60592713973416,42.48904239773053,24.3347872040727,ab,1684,3,
49,58731.13787040021,ztfr,9.628698224140074,44.15382693912134,23.8977861784489,ab,1685,13,
50,58731.13832180016,ztfr,-3.27913704246874,51.4079555306758,24.0632316477893,ab,1685,13,
51,58732.207615700085,ztfg,125.76084881998668,21.149441447347733,25.9807445105913,ab,1684,3,
52,58732.20806710003,ztfg,130.15190466445893,19.54242876055401,25.9990289881953,ab,1684,3,
53,58733.3032176001,ztfg,178.14912449996322,26.811499574216374,26.1926024213449,ab,640,34,
54,58734.23935189983,ztfg,207.61222218048312,30.926558150342615,26.1825610660334,ab,1685,13,
55,58734.23980320012,ztfg,210.27712525721867,37.11767849400896,26.1672970304981,ab,1685,13,
56,58734.240266200155,ztfg,212.6554731213073,32.046256070429365,26.0351027330073,ab,1684,3,
57,58734.2407176001,ztfg,175.57294894862562,29.83737035102102,26.0447630113855,ab,1684,3,
58,58737.37038190011,ztfg,-43.0690245411092,90.76883310405857,26.0797318054518,ab,640,34,
59,58740.12898149993,ztfg,409.94891654526316,50.79204815866418,26.1629323543737,ab,640,34,
60,58740.27135419985,ztfr,520.0649488822862,57.09413016290021,26.0539336233509,ab,1685,13,
61,58743.128067099955,ztfg,246.59887518308093,20.40695214508773,26.110578570888,ab,640,34,
62,58746.13864579983,ztfg,179.0653914301802,24.11940738888695,26.1797422241586,ab,640,34,
63,58749.26932869991,ztfr,444.63709332000366,26.973185686475716,26.2296823896875,ab,640,34,
64,58754.26479170006,ztfg,152.59321747213244,26.379700364121582,26.145952367264,ab,640,34,
65,58757.1846758998,ztfg,99.2212698140076,18.083294972149666,26.2445194558815,ab,1685,13,
66,58757.19487270014,ztfg,98.20777259067789,19.585413112778323,26.2450973663312,ab,640,34,
67,58757.2474769,ztfr,268.61164835997886,23.226364622804976,26.1036649683992,ab,1685,13,
68,58760.25516200019,ztfr,328.110061911923,27.232138685915334,26.265894359674,ab,640,34,
69,58764.208761599846,ztfg,2.81843562859995,34.93314119761903,26.1720309640072,ab,640,34,
70,58768.203842599876,ztfr,137.67738090501055,49.06916947186642,26.0570161730948,ab,1685,13,
71,58768.20429399982,ztfr,182.49215636146874,50.96859514981031,26.0587868968658,ab,1685,13,
72,58768.24880790012,ztfg,124.40790720081469,75.9246682243945,26.137855294605,ab,640,34,
73,58769.100833300035,ztfr,162.6806595246266,37.18930631429635,26.0610881803545,ab,1685,13,
74,58769.10128469998,ztfr,237.71841886278946,35.782466494909976,26.0681257858971,ab,1685,13,
75,58771.092499999795,ztfr,236.44657354853777,50.23794109839008,26.2330915262612,ab,640,34,
76,58772.22555560013,ztfg,128.59388592907845,74.10450995963888,26.0516275728884,ab,1685,13,
77,58772.22600689996,ztfg,-66.05084295150772,68.6616624263483,26.0587311915288,ab,1685,13,
78,58773.22552079987,ztfr,96.16348625584521,51.44997027972515,25.1238553980465,ab,1685,13,
79,58773.22597219981,ztfr,132.54307001164366,54.3673725314857,25.1738651921742,ab,1685,13,
80,58775.12302079983,ztfg,18.641757369622876,19.753543764215852,26.031536447295,ab,640,34,
81,58778.10884260014,ztfg,3.0985914544987274,22.17386322440605,26.197862682643,ab,640,34,
82,58781.096516199876,ztfr,157.68065500810138,43.06548123511898,26.2868654215229,ab,640,34,
83,58781.11945600016,ztfg,-29.75903802916972,47.097834281014066,26.2190625127025,ab,640,34,
84,58785.09260419989,ztfr,93.92407561760034,33.102701213589945,26.2784882084927,ab,640,34,
85,58785.18706020014,ztfg,6.286973113729289,25.441472055563477,26.2285503059234,ab,640,34,
86,58788.1011458002,ztfr,97.76168151254333,35.81158661033818,26.275895761201,ab,640,34,
87,58788.10849539982,ztfg,10.284158115273106,39.772455718700414,26.1653837730728,ab,640,34,
88,58788.119675899856,ztfg,-32.673484290614496,29.345544038757957,26.0047000277872,ab,1684,3,
