,time,band,flux,fluxerr,zp,zpsys,field,ccd,comment
0,58468.55493059987,ztfr,-9.5976973879465,36.557140504521,26.1348555556502,ab,376,38,
1,58468.559780099895,ztfr,-53.96279421944349,35.06462740677542,26.149598082064,ab,376,38,
2,58468.56460649986,ztfr,60.388552782746224,36.907100228693785,26.165199821462,ab,376,38,
3,58468.56944439979,ztfr,-13.299506607406027,45.80939648871121,26.179811436452,ab,376,38,
4,58469.56356480019,ztfr,15.491282361980142,49.09275059483613,23.7149684250016,ab,376,38,
5,58469.56834489992,ztfr,51.63266836189707,48.50772344747332,22.6219522430968,ab,376,38,
6,58471.55556710018,ztfr,-114.91686135934522,42.57531400746991,26.1703196601312,ab,376,38,
7,58471.56052079983,ztfr,23.138420591164515,41.31825030329973,26.1877798164518,ab,376,38,
8,58471.56547449995,ztfr,41.81265873314867,48.31342778588025,26.1975946391083,ab,376,38,
9,58471.570428200066,ztfr,9.736139455636168,58.75701465185182,26.22007431555,ab,376,38,
10,58472.557256899774,ztfr,-18.597044317749653,40.77448567069332,26.1733962397322,ab,376,38,
11,58472.56206020014,ztfr,-42.34917916155233,43.71673703058904,26.1890443588962,ab,376,38,
12,58472.56687500002,ztfr,19.036736167063932,49.03239198895344,26.2036327116418,ab,376,38,
13,58472.571342600044,ztfr,62.9956514638948,72.83911517852215,26.2133366646227,ab,376,38,
14,58476.5614467999,ztfr,34.64609094026414,46.609321220783976,26.1686069565316,ab,376,38,
15,58476.56631939998,ztfr,-75.48001343193891,56.31109448377843,26.1939099321781,ab,376,38,
16,58476.5712036998,ztfr,-58.58412116562343,51.72352309929399,26.1916452577836,ab,376,38,
17,58476.57608800009,ztfr,-46.24917206426044,78.27995981021584,26.2215514958763,ab,376,38,
18,58481.54486110015,ztfr,-32.83610197553048,92.78027581955008,26.1658970294339,ab,376,38,
19,58482.56130790012,ztfr,-14.183673869088192,68.90803300622142,25.9325663120248,ab,376,38,
20,58482.56553239981,ztfr,-2.593944207249251,42.45571451861632,26.2254176935518,ab,376,38,
21,58482.571330999956,ztfr,114.07749758903772,72.4061267677665,26.2162314992955,ab,376,38,
22,58482.576203700155,ztfr,-7.5964806314110405,85.65549339823721,26.2288548105053,ab,376,38,
23,58493.50773150008,ztfr,1699.7635307008645,28.684797427890935,26.1674961207328,ab,376,38,
24,58493.545925899874,ztfg,1769.533673841872,24.755276299815158,26.1178134515413,ab,376,38,
25,58503.51789350016,ztfr,1738.0422420866455,69.66227352276422,25.9127824092653,ab,376,38,
26,58506.50863429997,ztfg,2005.1564514338024,173.4662158074252,26.1598201933865,ab,376,38,
27,58509.49622689979,ztfr,1683.3396732349145,128.36460848968207,26.1896089756366,ab,376,38,
28,58509.53616899997,ztfg,1553.946630212833,118.46014246674027,26.1516390299871,ab,376,38,
29,58526.522210599855,ztfr,877.1705865711149,38.432225464833714,26.0936927957676,ab,376,38,
30,58540.44083329989,ztfg,139.56694421978324,27.85371250770544,26.1694405331681,ab,376,38,
31,58540.52251160005,ztfr,509.69213042235776,30.445519374148315,26.2381494469642,ab,376,38,
