,time,band,flux,fluxerr,zp,zpsys,field,ccd,comment
0,59135.407268499956,ztfr,9.58027764388506,18.27289185161451,26.2119432204657,ab,704,52,
1,59137.38381939987,ztfr,15.632937287841294,19.966562410211463,26.1481832608003,ab,704,52,
2,59137.42269679997,ztfg,10.86365537190401,13.859885929671416,26.2318241506857,ab,704,52,
3,59139.41518520005,ztfg,3.4065612154819083,13.950169774276583,25.8688737434094,ab,704,52,
4,59141.36973380018,ztfr,9.97848424936459,18.9001126613493,25.9585859932383,ab,704,52,
5,59141.42918979982,ztfg,-22.561763542657648,12.751682694727236,26.3113437544936,ab,704,52,
6,59143.405150500126,ztfg,8.189328822346013,11.797706074943228,26.3169189410034,ab,704,52,
7,59143.44562500017,ztfr,37.90693157484814,15.093328490428664,26.2443875711179,ab,704,52,
8,59145.35908559989,ztfr,4.951798198964026,16.574571138746496,26.2160307608495,ab,704,52,
9,59149.43123839982,ztfr,4.259319372915797,36.97192853958303,26.2360752746717,ab,704,52,
10,59149.46608800022,ztfg,29.206679527715067,24.48179022312587,26.3175679934522,ab,704,52,
11,59151.446562500205,ztfr,41.34284673016381,53.021530311874784,26.295649942765,ab,704,52,
12,59151.48521990003,ztfg,75.69523350565503,44.23650902638062,26.3983733619059,ab,704,52,
13,59153.42452549981,ztfg,254.69797485302686,63.42658840374049,26.3981333728104,ab,704,52,
14,59153.44358799979,ztfr,238.10013642153487,44.489044245386886,26.2964725416626,ab,704,52,
15,59155.40288189985,ztfg,393.2622070796925,55.26262631765236,26.3703347954064,ab,704,52,
16,59155.448854200076,ztfr,549.3505535948472,45.34194290991391,26.2868376718928,ab,704,52,
17,59164.42731480021,ztfg,1476.8477501337031,26.0921354992256,26.3774191019653,ab,704,52,
18,59166.43379630009,ztfr,1621.042478585797,32.38441893462894,26.2702575022702,ab,704,52,
19,59166.4395486,ztfg,1518.7589690863463,23.02378861927925,26.3581343784848,ab,704,52,
20,59168.33975689998,ztfr,1607.700592301496,36.07360579951147,26.2748087369794,ab,704,52,
21,59168.37393519981,ztfg,1612.4810720633786,28.67366919134232,26.3730534832191,ab,704,52,
22,59169.455266200006,ztfi,598.6250593837367,28.952295740763095,25.5976088096014,ab,704,52,
23,59170.352881900035,ztfi,563.5827639301228,25.877763701159253,25.5911633779528,ab,704,52,
24,59170.41122689983,ztfr,1695.4870769166566,26.462113181360127,26.2817338650058,ab,704,52,
25,59170.43434030004,ztfg,1534.724990011354,40.62705807249575,26.3624004587291,ab,704,52,
26,59173.34121529991,ztfg,441.4659341802644,22.17914241389204,25.107580135668,ab,704,52,
27,59173.40934030013,ztfr,351.1973575768566,37.94011869793187,24.681395587235,ab,704,52,
28,59176.40895830002,ztfr,1501.0440517242644,26.00053692196749,26.2579390475604,ab,704,52,
29,59176.45682869991,ztfg,1224.716608857092,24.748408172765465,26.3515914026199,ab,704,52,
30,59179.372546299826,ztfr,1334.8760121312728,46.91088250526247,26.2909341315007,ab,704,52,
31,59179.44701390015,ztfg,1076.6066481649132,37.982887930664255,26.3778296156131,ab,704,52,
32,59181.26103009982,ztfg,908.9062404551088,134.75591609917262,26.3369146255267,ab,704,52,
33,59181.356354199816,ztfr,1179.885411521447,87.7431262760682,26.2920051650661,ab,704,52,
34,59183.35454860004,ztfg,368.9496865191963,203.2257282113005,25.4066840967087,ab,704,52,
35,59186.31822919985,ztfr,1133.2946230262435,210.69890272032254,26.2448068635223,ab,704,52,
36,59188.29920140002,ztfr,968.9670602341085,36.30848219425242,26.2830557168522,ab,704,52,
37,59188.406354200095,ztfg,429.5856087745539,61.97563195448632,26.3755931549917,ab,704,52,
38,59189.434212999884,ztfi,182.5793225112916,43.03741416878814,24.7754357639421,ab,704,52,
39,59190.30412039999,ztfg,491.8597047502855,24.778863441370948,26.3638765191519,ab,704,52,
40,59193.276504599955,ztfr,845.4901785776027,23.42813203579976,26.2465739439691,ab,704,52,
41,59193.348819400184,ztfg,363.31864233639055,18.54871823316653,26.3527061158591,ab,704,52,
42,59195.34163190005,ztfr,478.7672783995558,33.78345304218739,25.6603550814386,ab,704,52,
43,59198.26291669998,ztfr,803.6417120061338,39.52512042097397,26.2715061318676,ab,704,52,
44,59198.34994209977,ztfg,303.8948106969072,28.97330420041546,26.3746966931411,ab,704,52,
45,59200.305416699965,ztfg,160.97922026495436,19.264708639673742,25.9898437106861,ab,704,52,
46,59200.33375000022,ztfr,266.667758721011,29.257516747103526,25.2029686917067,ab,704,52,
47,59203.239340300206,ztfr,578.181123768806,38.17154725760669,26.2704098699808,ab,704,52,
48,59203.31665509986,ztfg,181.20220690624993,26.668600947038282,26.3686339172279,ab,704,52,
49,59205.193101900164,ztfr,587.6942141832144,26.826596805393073,26.251881834214,ab,704,52,
50,59205.30907410011,ztfg,133.7797946735489,19.690703638719793,26.3636614239394,ab,704,52,
51,59207.30502310023,ztfr,291.33215577598264,200.6934747491209,23.373677003795,ab,704,52,
