,time,band,flux,fluxerr,zp,zpsys,field,ccd,comment
0,58786.527338000014,ztfg,33.44118301967609,86.46860008036978,25.5495710804402,ab,716,5,
1,58789.51414350001,ztfg,-0.7997488577930477,20.887498214497445,25.9771410752829,ab,716,5,
2,58792.51527780015,ztfr,-5.893224096221828,26.94928980633663,26.032833626456,ab,716,5,
3,58792.54690970015,ztfg,-10.019428906518968,29.566826031545496,26.123518984163,ab,716,5,
4,58800.53432870004,ztfr,697.8673955471518,38.16655646405323,26.1780169862343,ab,716,5,
5,58804.51236109994,ztfg,1237.4094276453864,74.55251438522153,26.1172569573615,ab,716,5,
6,58804.55609950004,ztfr,1326.499492793086,68.87204126219012,26.1407284447483,ab,716,5,
7,58812.55532409996,ztfr,1642.229398857527,30.506712640509242,26.1404970274579,ab,716,5,
8,58820.557974500116,ztfg,32.9041210072093,21.10517647494074,22.2704123800369,ab,716,5,
9,58823.51988429995,ztfg,144.62352148954758,19.153194470247488,23.6723163040111,ab,716,5,
10,58827.46658559982,ztfi,737.6200196530158,78.35136993605059,26.7011118605385,ab,716,5,
11,58827.467731500044,ztfi,775.0141887555977,59.78904335142968,26.6992358500871,ab,716,5,
12,58827.468877300154,ztfi,724.6180401923875,65.0078808422424,26.7031270190822,ab,716,5,
13,58827.4700230998,ztfi,923.1188191569711,66.51545316486919,26.6791331448369,ab,716,5,
14,58828.51041670004,ztfi,863.9547143316057,57.871385885163,26.8405221874544,ab,716,5,
15,58828.55862270016,ztfg,966.1540153227932,35.49453818646514,26.3762004100795,ab,716,5,
16,58830.49184030015,ztfi,899.2362086323859,44.836664474798134,26.8289150266823,ab,716,5,
17,58830.492986099795,ztfi,877.654838503458,35.55065546992618,26.8614858650359,ab,716,5,
18,58831.44731480023,ztfr,915.3230673027051,145.32840327778712,26.2392069624458,ab,716,5,
19,58831.50447920011,ztfi,964.9684778833762,72.19769866806148,26.809655200332,ab,716,5,
20,58831.55126160011,ztfg,855.0024787131975,52.13868321975991,26.4024576069014,ab,716,5,
21,58833.496458299924,ztfr,1142.3246697552668,90.98098686695772,26.2840790147057,ab,716,5,
22,58835.486296299845,ztfr,1117.6774482094752,75.35704472222234,26.2848560865367,ab,716,5,
23,58838.49540509982,ztfg,211.05738647367855,29.504885859236172,25.442110264605,ab,716,5,
24,58838.55383099988,ztfr,421.1651921081576,35.21261568059091,25.2376653394514,ab,716,5,
25,58846.528796299826,ztfi,1101.0660233424373,39.80568718525949,26.8736150740864,ab,716,5,
26,58846.554456000216,ztfg,284.11138316441213,14.740906224322561,26.4075672192216,ab,716,5,
27,58851.52828700002,ztfg,144.26087509311785,22.59188230765004,26.0249582158467,ab,1715,47,
28,58851.52873839997,ztfg,157.12436046191866,27.522393577663205,25.9791336578912,ab,1715,47,
29,58851.53010419989,ztfg,138.86871974257804,27.872935805198434,25.8847614457111,ab,716,5,
30,58852.53752310015,ztfg,229.81673625634693,13.397807699424515,26.4096679060737,ab,716,5,
31,58852.549340299796,ztfr,543.3777739062049,24.186705606251106,26.3030016439814,ab,716,5,
32,58852.57244209992,ztfr,596.9033612430045,19.688876625125374,26.3394771151244,ab,1715,47,
33,58852.57289349986,ztfr,584.2359919180992,19.347066531497585,26.3177726847661,ab,1715,47,
34,58852.576550900005,ztfr,547.0786213356322,21.39168744257296,26.2921058225127,ab,716,5,
35,58855.38873839984,ztfi,203.25912770897312,36.621209689539945,25.6220249033949,ab,716,5,
36,58855.4010648001,ztfi,217.66189756867718,22.599928558124315,25.6231125850488,ab,716,5,
37,58855.43596060015,ztfg,243.7643581184074,33.70092868686894,26.3619428362874,ab,716,5,
38,58855.44797449978,ztfg,125.72794411243368,36.441355992476176,26.3688836140009,ab,716,5,
39,58855.50951390015,ztfg,218.6878103925006,16.363217331969334,26.4047041192163,ab,716,5,
40,58855.552488400135,ztfr,519.7826858100316,17.20370578206759,26.314917856493,ab,716,5,
41,58855.553391200025,ztfr,503.5321475466114,17.096635972911354,26.3238997037248,ab,716,5,
42,58859.41040509986,ztfi,178.07305478613787,25.160201963107063,25.6330445319751,ab,716,5,
