,time,band,flux,fluxerr,zp,zpsys,field,ccd,comment
0,59196.55271989992,ztfr,560.1955635061954,81.36255753923089,26.2977600381851,ab,532,41,
1,59196.55741900019,ztfr,341.84504783064364,117.57140442564113,26.3104128970193,ab,532,41,
2,59196.5621181,ztfr,437.9222398990348,86.8439176040441,26.3291049109989,ab,532,41,
3,59196.56682869978,ztfr,410.11196792012197,151.60977703586227,26.3375397413131,ab,532,41,
4,59196.57152780006,ztfr,191.8421616423296,253.15628377597758,26.3552765940817,ab,532,41,
5,59198.55435189977,ztfr,417.88363326973115,69.79507929961459,26.3298333718281,ab,532,41,
6,59198.55907410011,ztfr,369.41304471064905,60.2930066126267,26.3384105935856,ab,532,41,
7,59198.56378469989,ztfr,341.29086926053384,77.64237359606909,26.3468106575516,ab,532,41,
8,59198.568495399784,ztfr,306.0318493283087,119.54587559925199,26.3587701440265,ab,532,41,
9,59198.57321760012,ztfr,0.2027592714806019,211.13209918286074,26.3779991745614,ab,532,41,
10,59199.555439800024,ztfr,398.92764324488945,62.26224243889467,26.3245691636766,ab,532,41,
11,59199.56013889983,ztfr,421.19572948236623,70.57600199368697,26.3324813092601,ab,532,41,
12,59199.56484950008,ztfr,604.8439126851075,79.2640180790244,26.3498173173721,ab,532,41,
13,59199.569571800064,ztfr,365.56354475005145,111.04663680646401,26.3584748836891,ab,532,41,
14,59200.555763899814,ztfr,152.9124304143296,34.79341705104962,25.5486642837509,ab,532,41,
15,59200.56049769977,ztfr,219.70094053873686,35.90582989294174,25.2762330105527,ab,532,41,
16,59200.565243099816,ztfr,82.82244432210821,39.06563109370397,24.841777455389,ab,532,41,
17,59200.56997689977,ztfr,136.99609189662246,57.53862318880357,25.0345037641966,ab,532,41,
18,59202.556562500075,ztfr,359.9384156855984,88.70962610486421,26.3337968934358,ab,532,41,
19,59202.56126159988,ztfr,389.03976302618884,83.74950371484839,26.3508280127352,ab,532,41,
20,59202.56596060004,ztfr,239.51105949045217,81.00701173716917,26.3643452118161,ab,532,41,
21,59202.57065969985,ztfr,490.3271170817633,164.0028077158741,26.3534971767644,ab,532,41,
22,59203.557118100114,ztfr,282.200917170132,68.48308650500175,26.3406183020998,ab,532,41,
23,59203.561817099806,ztfr,304.3858347386943,68.14663918911448,26.3451901404191,ab,532,41,
24,59203.56651620008,ztfr,282.71527946820186,82.76765058902716,26.3680367862222,ab,532,41,
25,59203.57121529989,ztfr,-15.143715466050367,136.9204330973463,26.367124478389,ab,532,41,
26,59204.56740739988,ztfr,326.03486017102966,28.8355744422092,26.364555375199,ab,532,41,
27,59204.56982639991,ztfr,320.07797308802714,30.5623943284787,26.3712096459906,ab,532,41,
28,59204.572233799845,ztfr,301.7604808834242,32.6411899979525,26.376222718452,ab,532,41,
29,59204.57464119978,ztfr,332.4721914469029,47.05698671608493,26.3768048592505,ab,532,41,
30,59206.568460599985,ztfr,4.452224881665799,62.273159580927164,24.2622734702394,ab,532,41,
31,59206.57084489986,ztfr,60.68663261193879,65.71918250883375,25.3394644323067,ab,532,41,
32,59206.57322920021,ztfr,260.81757603615983,76.6712657000588,25.3374009434648,ab,532,41,
33,59206.57561339997,ztfr,140.48446323355225,101.66387783397079,24.9946763035365,ab,532,41,
