,time,band,flux,fluxerr,zp,zpsys,field,ccd,comment
0,59104.45259260014,ztfr,-15.024874159184039,36.11981628988959,24.9717888427614,ab,305,27,
1,59104.5016667,ztfg,26.178657278506872,47.36999545223309,24.9861833684236,ab,305,27,
2,59105.48626160016,ztfg,39.593189707063885,21.7170053249302,23.8194248554289,ab,305,27,
3,59108.48331019981,ztfr,1.4185418016485971,19.74348548086432,25.6859845725914,ab,305,27,
4,59108.50253470009,ztfg,-20.305589713130846,17.38995326662126,25.4281710480671,ab,305,27,
5,59110.48091439996,ztfr,8.63754715642839,26.607591808155277,25.9899389341823,ab,305,27,
6,59112.48054399993,ztfr,-8.021765523885696,18.61930434808297,26.1523336380827,ab,305,27,
7,59124.40422450006,ztfr,-9.742837361596571,54.51705131248761,26.1379572705114,ab,305,27,
8,59124.442465300206,ztfr,22.26550940293742,48.70203851523397,26.1852146907129,ab,305,27,
9,59124.498703700025,ztfg,50.05568851349261,61.68053752547524,26.1723291366999,ab,305,27,
10,59126.42074069986,ztfr,73.54486911329766,53.71254746258625,26.1499208076277,ab,305,27,
11,59126.460138900205,ztfg,90.84821599293608,58.27909957744802,26.1386996034057,ab,305,27,
12,59128.42246530019,ztfg,84.37584749606003,79.1537247678684,25.5818286219288,ab,305,27,
13,59128.500173599925,ztfr,188.1450525581776,57.7369141471649,25.7976666022661,ab,305,27,
14,59130.43894679984,ztfr,340.8315038692481,29.834868962119536,26.2236314566552,ab,305,27,
15,59130.483055599965,ztfg,371.58751822933084,34.34933129480165,26.2072574118118,ab,305,27,
16,59134.40436339984,ztfg,641.3354317466928,36.36067151424759,26.0805384200391,ab,305,27,
17,59134.48009259999,ztfr,582.5089007364596,26.742290261458734,26.209644620424,ab,305,27,
18,59136.43854170013,ztfg,931.3566649174194,18.498250422705393,26.2035899218403,ab,305,27,
19,59139.36778939981,ztfr,524.3639641506013,21.577049739542005,25.846543438468,ab,305,27,
20,59141.35861109989,ztfr,397.6827167509939,29.630695504746654,25.5604888003634,ab,305,27,
21,59141.41886569979,ztfg,987.4493846809372,22.53903249502276,26.1388221478287,ab,305,27,
22,59143.419027800206,ztfg,949.2609558981194,18.447414136460736,26.1920450672474,ab,305,27,
23,59149.3775231,ztfr,831.0463810911522,60.899512102766,26.1829217446377,ab,305,27,
24,59149.4403241002,ztfg,720.2982720429579,29.99053382737927,26.1778330295852,ab,305,27,
25,59150.4193519,ztfg,611.3554214982294,48.36858501832445,26.2428078240116,ab,305,27,
26,59150.4671180998,ztfr,688.1515843073644,30.918080015979754,26.2762901985625,ab,305,27,
27,59151.35653939983,ztfr,587.4412557324454,85.69321892270042,26.2521441667418,ab,305,27,
28,59151.39553239988,ztfg,634.1100262527817,110.5256891366619,26.2316349782942,ab,305,27,
29,59152.373148099985,ztfg,629.015968912597,98.35085669493499,26.2441535464809,ab,305,27,
30,59152.44122690009,ztfr,607.3038010738394,59.48897100083943,26.2879125235161,ab,305,27,
31,59153.41079859994,ztfg,554.0915289325468,88.69092358016883,26.2413037729355,ab,305,27,
32,59153.45031249989,ztfr,542.3481179263764,54.94739099248628,26.28981274029,ab,305,27,
33,59155.376030100044,ztfg,438.25240254857687,56.9351099216165,26.214484192319,ab,305,27,
34,59155.421875,ztfr,518.3547668378219,43.09532734152559,26.2774212618372,ab,305,27,
35,59156.327395800035,ztfr,537.5238609173375,48.3787184438218,26.2300460927977,ab,305,27,
36,59156.42358799977,ztfg,430.0410891093194,63.966070171097876,26.2440054460233,ab,305,27,
37,59158.37917819992,ztfr,419.300384141374,91.99052617064584,26.2618171042036,ab,305,27,
38,59158.44487270014,ztfg,315.4821667990276,76.75691100356003,26.1957643089274,ab,305,27,
39,59165.33901620004,ztfr,351.57083321699747,32.68509777302269,26.251721316495,ab,305,27,
40,59167.34982640017,ztfr,343.90125758778777,32.21338156824949,26.2771721716812,ab,305,27,
41,59167.41384259984,ztfg,270.7218130062636,60.032698621178234,26.2299394093951,ab,305,27,
42,59168.3349768999,ztfr,370.07472224259334,35.314209572413276,26.2637454978716,ab,305,27,
43,59168.35934029985,ztfg,165.1873776761063,33.714391183577185,26.2267583258447,ab,305,27,
44,59170.39995370014,ztfr,238.2492406520416,24.187736803684455,26.270387436907,ab,305,27,
45,59170.42248839978,ztfg,107.9303411093559,20.425342180468668,26.2383939460607,ab,305,27,
46,59173.34750000015,ztfg,54.33307402903793,20.289412939134746,23.7834778063797,ab,305,27,
47,59174.35739579983,ztfr,243.45273895844167,31.50643536754577,26.1740472703647,ab,305,27,
48,59176.372002299875,ztfg,87.09796220134594,17.54872928547971,26.2045929436536,ab,305,27,
49,59176.39950230019,ztfr,176.8768053700342,24.714551713989927,26.2397313623821,ab,305,27,
50,59178.40021990007,ztfg,63.65635733133551,26.17461928080922,26.2421269947882,ab,305,27,
51,59180.35640050005,ztfr,631.8229207516795,225.94680346933703,26.2621442090752,ab,305,27,
52,59180.46668979991,ztfg,75.6505219149398,199.3200448918367,26.1161597691713,ab,305,27,
53,59182.25197920017,ztfg,283.1585629042785,82.86338118499938,26.1525158002223,ab,305,27,
54,59182.37399310013,ztfr,231.93075001968458,63.01530469910328,26.2624922786042,ab,305,27,
55,59184.230138900224,ztfg,313.4025181436119,151.17493413230378,26.0859036660435,ab,305,27,
56,59184.29293979984,ztfr,-14.246720622417342,79.70693116257621,26.2491025636959,ab,305,27,
57,59184.34434030019,ztfr,13.790611895545794,53.674833763730426,26.2572650779322,ab,305,27,
58,59184.4209143999,ztfg,115.33578319552763,85.9770383089871,26.192630687827,ab,305,27,
59,59184.46583329979,ztfr,92.87873662857018,93.50651130149537,26.1931142091755,ab,305,27,
60,59185.2960994998,ztfg,67.13112192144749,67.79441389497391,26.2142010288345,ab,305,27,
61,59185.31822919985,ztfr,137.07327990412827,49.621199998389265,26.2713045461304,ab,305,27,
62,59185.35619209986,ztfr,219.63208002634514,58.39883032576976,26.2696323240938,ab,305,27,
