,time,band,flux,fluxerr,zp,zpsys,field,ccd,comment
0,58326.480138900224,ztfg,925.8974884871926,88.97138056885467,25.8202371586879,ab,247,46,
1,58330.480127300136,ztfg,1114.2685971919468,90.47110251336044,26.0165337462571,ab,247,46,
2,58333.459016200155,ztfg,957.7538785104484,48.80657867152072,26.0401173497863,ab,247,46,
3,58333.4849537001,ztfr,1183.3340366106922,50.59602653708977,26.09419984335,ab,247,46,
4,58336.45921299979,ztfr,1136.7115764346092,32.499112419124415,26.1738191656634,ab,247,46,
5,58336.48315969994,ztfg,855.3284212911195,27.63829210434685,26.1555242529096,ab,247,46,
6,58343.43810189981,ztfg,400.1937453492769,16.092277965605767,26.0031129905896,ab,247,46,
7,58343.501365699805,ztfr,658.1823703421077,22.14062511416776,26.0513274755214,ab,247,46,
8,58345.43799770018,ztfg,326.95974390577385,17.703873360568608,25.9763286651938,ab,247,46,
9,58347.4175809999,ztfr,665.0324986124878,22.47104131246914,26.0535135914748,ab,247,46,
10,58347.433611100074,ztfr,638.7953935844384,22.817379981458753,26.0631230086298,ab,247,46,
11,58347.460208300035,ztfg,258.12605064101,17.340184825793603,26.0547637501983,ab,247,46,
12,58348.460763900075,ztfg,217.7429108887731,15.074617895229267,26.0561622947269,ab,247,46,
13,58349.41747689992,ztfg,201.046306962651,14.348032946827852,26.0798883983133,ab,247,46,
14,58349.50064809993,ztfr,614.2160435665911,22.713459531804478,26.0898583255295,ab,247,46,
15,58350.41848379979,ztfg,171.86575497132617,17.59429588637337,26.120017198663,ab,247,46,
16,58350.419398100115,ztfg,221.20852348944425,13.538817513290924,26.1013059061895,ab,247,46,
17,58350.510312499944,ztfr,602.3049246501721,36.90216775052805,26.0363656067258,ab,247,46,
18,58350.51123839989,ztfr,518.2179169355206,41.60795479581221,26.0254783596827,ab,247,46,
19,58353.4175809999,ztfr,547.1829832078714,34.59495413528198,26.1891931857672,ab,247,46,
20,58354.41788189998,ztfr,625.6630731158014,39.67726905163956,26.1717856942056,ab,247,46,
21,58355.43856480019,ztfr,544.3877772402461,50.74603080281503,26.1629947466596,ab,247,46,
22,58356.40657409979,ztfr,432.89469193618925,56.26929173109002,26.1694597293186,ab,247,46,
23,58356.407500000205,ztfr,581.694318101633,57.8147311401028,26.1992429698256,ab,247,46,
24,58357.477280099876,ztfr,484.19009183328143,79.39119751948512,26.1804950585149,ab,247,46,
25,58358.43548610015,ztfr,238.27234024662505,107.47863011590844,26.1725326728612,ab,247,46,
26,58359.418831000105,ztfr,430.4751618022712,212.36923104730255,24.514989492159,ab,247,46,
27,58360.42133100005,ztfg,62.89746039074886,76.66846758627835,26.1774952304388,ab,247,46,
28,58360.48126159981,ztfr,380.3483327261861,50.790806026269856,26.1597357884455,ab,247,46,
29,58361.413032399956,ztfg,105.66130860173644,62.749821313099915,26.189331542271,ab,247,46,
30,58361.480763900094,ztfr,371.5523770962126,43.308795694554036,26.1535370647999,ab,247,46,
31,58362.375995399896,ztfr,304.37269853855025,43.29814997044047,26.1839704924753,ab,247,46,
32,58362.37818290014,ztfr,270.3403032576118,40.61675616760999,26.1924053511681,ab,247,46,
33,58362.46031250013,ztfg,143.883122471342,35.39877674368356,26.1536581317718,ab,247,46,
34,58363.37612270005,ztfg,39.85586612323107,35.837804528175106,26.1076205163517,ab,247,46,
35,58363.42605319992,ztfr,293.85912975507637,31.294879232019166,26.1117485334498,ab,247,46,
36,58364.3874189998,ztfr,239.47134634158056,34.95342194974555,26.0883824237007,ab,247,46,
37,58364.40275460016,ztfg,58.19672663513528,30.70971131263306,26.0882577679198,ab,247,46,
38,58365.37651620014,ztfr,244.2506893515246,34.040546910832084,26.1684141720307,ab,247,46,
39,58365.379270799924,ztfr,250.1501081057733,30.798389061349596,26.1557203446659,ab,247,46,
40,58365.41504629981,ztfg,84.22037544814626,22.972004387168546,26.1566986739078,ab,247,46,
41,58365.41594910016,ztfg,100.45221761902549,20.108283600172868,26.1381909989463,ab,247,46,
42,58366.37564809993,ztfr,231.7757004835204,25.85822255589716,26.1770378883184,ab,247,46,
43,58366.43521990022,ztfg,98.03943641909689,19.113485364555476,26.1317421543218,ab,247,46,
44,58367.37564809993,ztfr,220.23815683628902,18.958295242198645,26.1359697672132,ab,247,46,
45,58368.385300899856,ztfg,78.86122254344139,16.248023923677295,26.167918585578,ab,247,46,
46,58368.386678200215,ztfg,52.564428268197986,21.12500077562075,26.1343716335239,ab,247,46,
47,58368.418587999884,ztfr,203.5894786548938,27.999349811559913,26.160633019632,ab,247,46,
48,58369.39717590017,ztfr,229.23308515847899,23.61792622606779,26.1564583348485,ab,247,46,
49,58371.35491900006,ztfg,39.9053032887618,21.888723445957094,26.2035854149554,ab,247,46,
50,58371.35582179995,ztfg,68.6917795914082,17.87943994100244,26.1771297189074,ab,247,46,
51,58371.39749999996,ztfr,220.4272928960475,29.295594384241376,26.1925071123928,ab,247,46,
52,58371.39842589991,ztfr,182.4767150716566,19.470237784148992,26.1804786110644,ab,247,46,
53,58372.35915509984,ztfr,248.0378888503904,29.36360462596963,26.1758623440563,ab,247,46,
54,58372.4170022998,ztfg,75.60911723800047,20.86016528212512,26.1607335060159,ab,247,46,
55,58373.37645829981,ztfg,83.86630739151025,20.13799224930516,26.1616374671826,ab,247,46,
56,58373.43903939985,ztfr,195.7987915277989,32.99284083526571,26.1279294452428,ab,247,46,
57,58374.3547685002,ztfr,169.5120536510943,28.144489642890132,26.1886456852279,ab,247,46,
58,58374.36517360015,ztfr,203.28026031876192,25.305732619170627,26.1780797576101,ab,247,46,
59,58374.39870369993,ztfg,90.5720317168892,18.240971187704613,26.1709272212629,ab,247,46,
60,58374.39961809991,ztfg,71.78118315976201,18.3439373462034,26.1574933261512,ab,247,46,
