,time,band,flux,fluxerr,zp,zpsys,field,ccd,comment
0,59095.29718750017,ztfg,-121.37266817248745,114.49364277633468,26.2043784440406,ab,442,27,
1,59096.372500000056,ztfr,59.60957431777384,52.34469584298548,26.2346067123705,ab,442,27,
2,59097.31538189994,ztfg,4.268413652762098,54.38324798904928,26.2060878654931,ab,442,27,
3,59099.295277799945,ztfr,2.2250075497076236,24.803604987895547,26.2037120266727,ab,442,27,
4,59099.343344899826,ztfr,-41.09626802750968,32.52640375077105,26.1680151323452,ab,442,27,
5,59099.374259300064,ztfg,3.3535618790541997,47.07153899890061,26.0493210052152,ab,442,27,
6,59099.3751968001,ztfg,-4.010215163264201,44.967083637008535,26.0496618160716,ab,442,27,
7,59106.2744907001,ztfg,8.832287469142045,13.578152758106713,25.2695267365979,ab,442,27,
8,59107.273541700095,ztfr,0.59556467421567,18.52709846638815,25.7968138596844,ab,442,27,
9,59107.27447920013,ztfr,8.334080260629047,19.15045821178492,25.7927516093196,ab,442,27,
10,59107.3201156999,ztfg,-0.4315226936857402,13.466439399817025,25.5403921973862,ab,442,27,
11,59108.290648099966,ztfg,-2.163058008162,11.990549768685083,25.4036182386373,ab,442,27,
12,59110.251898100134,ztfr,33.60871035359309,23.07770290002385,25.8519654085145,ab,442,27,
13,59110.25473379996,ztfr,8.9536223837291,22.32484580464661,25.8556985312027,ab,442,27,
14,59110.3095602002,ztfg,2.95377646949661,17.40709859641381,25.615546727358,ab,442,27,
15,59110.31284719985,ztfg,20.374601475818356,18.058214211139138,25.6954089228314,ab,442,27,
16,59114.23287039995,ztfg,176.12016314873287,17.105383252537443,26.1255367886625,ab,442,27,
17,59114.23380789999,ztfg,182.42468863934877,14.814178136706543,26.1202277422923,ab,442,27,
18,59114.27576390002,ztfr,215.53060680239543,17.499005834264334,26.1460465647533,ab,442,27,
19,59114.29361109994,ztfr,161.97503035952514,18.226179018095745,26.1543413638927,ab,442,27,
20,59122.30197919998,ztfg,785.7575060587234,105.85572294685349,26.1236800161043,ab,442,27,
21,59123.187893500086,ztfg,801.7609518612505,86.8540844836859,26.1653379879343,ab,442,27,
22,59123.27312499983,ztfr,812.0139281655221,137.3655337173885,26.1783660864442,ab,442,27,
23,59124.24773149984,ztfr,848.0449436036553,45.31430489877879,26.2386112809092,ab,442,27,
24,59125.21114580007,ztfg,896.9606532473572,44.916468641534436,26.2380834707118,ab,442,27,
25,59125.21208330011,ztfg,776.327951667584,50.1462628506447,26.2359500355855,ab,442,27,
26,59125.25324069988,ztfr,904.810488268082,40.43031577846756,26.2612536798757,ab,442,27,
27,59127.270416699816,ztfr,268.3859380236292,89.75732031469808,24.4879927057951,ab,442,27,
28,59128.18572920002,ztfg,855.9955823780346,25.592444382488296,26.131689379545,ab,442,27,
29,59128.262581000105,ztfr,867.3693263310817,31.18574909439384,26.1533618181186,ab,442,27,
30,59129.22756939987,ztfr,945.7068086195121,25.810346344895176,26.2375205507752,ab,442,27,
31,59129.228506899904,ztfr,1040.7260725256426,24.94405765970814,26.2465819620308,ab,442,27,
32,59129.27472219989,ztfg,901.7510866542225,31.889374552073104,26.1946382511934,ab,442,27,
33,59129.275659699924,ztfg,891.8703714130584,31.443639481965974,26.1966564609522,ab,442,27,
34,59130.16952549992,ztfg,856.8476682311573,21.897255741459883,26.2489843394045,ab,442,27,
35,59130.19270829996,ztfr,1033.0137943391774,20.74916093354358,26.2673589760722,ab,442,27,
36,59131.18956020009,ztfg,861.2900048906725,19.701574528517707,26.2364755384871,ab,442,27,
37,59131.206400500145,ztfg,856.9335079617819,21.71969670574574,26.2437317847882,ab,442,27,
38,59131.213715299964,ztfr,985.142630236018,28.650773025562636,26.2510147878859,ab,442,27,
