,time,band,flux,fluxerr,zp,zpsys,field,ccd,comment
0,59048.42445599986,ztfr,825.5959881952424,23.44224871530079,26.1461630887144,ab,451,32,
1,59048.4253934999,ztfr,776.1524772008144,22.989420987306506,26.1307566778809,ab,451,32,
2,59048.46539349994,ztfg,666.3765767656021,19.238783302714353,26.1845749519481,ab,451,32,
3,59048.466330999974,ztfg,660.8833959075642,19.459959101121484,26.1823430789157,ab,451,32,
4,59049.42518519983,ztfr,784.0363950545168,25.63530682492083,26.1363307894533,ab,451,32,
5,59049.491712999996,ztfg,609.7758398012786,46.65932178097756,26.2144212528682,ab,451,32,
6,59050.41956020007,ztfg,489.50651604670503,22.68247749585874,26.0101902150124,ab,451,32,
7,59050.420497700106,ztfg,471.6488768152122,25.31760242571838,26.0172396105039,ab,451,32,
8,59050.46060189977,ztfr,779.2799031891313,22.38393552686694,26.1947609627006,ab,451,32,
9,59050.46152780019,ztfr,807.1251148009507,23.420986730196123,26.1902126349415,ab,451,32,
10,59051.42421300011,ztfr,706.837051062842,25.029912812770846,26.1141196554516,ab,451,32,
11,59051.42468750011,ztfr,801.2560026624826,25.876191173651396,26.1628147527901,ab,452,45,
12,59051.425150500145,ztfr,695.7967602712334,24.700620056040126,26.1072662477781,ab,451,32,
13,59051.468634299934,ztfg,477.412657984989,26.42610150298814,26.1194504658025,ab,451,32,
14,59051.492071799934,ztfg,611.7535251558857,52.71732299363942,26.3043110829954,ab,452,45,
15,59052.43577549979,ztfr,807.4583562188789,20.831056880768852,26.2380295706559,ab,452,45,
16,59052.436249999795,ztfr,780.410758402635,21.019999232352127,26.182486684127,ab,451,32,
17,59052.43717590021,ztfr,715.1821965307967,19.040737128038284,26.187794874347,ab,451,32,
18,59052.4650347,ztfg,463.08743955493685,16.509211967445555,26.1782177259554,ab,451,32,
19,59052.46549770003,ztfg,479.1597622664722,16.28975961983648,26.277431615908,ab,452,45,
20,59052.46596059995,ztfg,480.7385448488693,16.6297285383216,26.1873745722624,ab,451,32,
21,59053.43285880005,ztfg,471.6429077274332,18.347734299701855,26.2169551412027,ab,452,45,
22,59053.433333300054,ztfg,428.2830912887862,17.743928283942452,26.1410630636425,ab,451,32,
23,59053.43425930012,ztfg,360.61921757585435,17.0825158067654,26.1298590833342,ab,451,32,
24,59053.4700230998,ztfr,769.0460568295209,19.336249828594045,26.2193149599916,ab,451,32,
25,59053.492291700095,ztfr,757.2623959588609,24.592086208176664,26.2220077173991,ab,451,32,
26,59053.49275460001,ztfr,790.5320840611611,27.160176460978104,26.2782842863768,ab,452,45,
27,59054.42045139987,ztfr,645.2272282534092,30.261718731202222,26.1579796385141,ab,451,32,
28,59054.420925899874,ztfr,692.1516405001832,37.21459799171823,26.2248072798093,ab,452,45,
29,59054.42185189994,ztfr,708.1868747802246,34.98943138245695,26.2117450803968,ab,452,45,
30,59054.422326399945,ztfr,710.7830476211041,25.87959553678666,26.1591235045157,ab,451,32,
31,59054.4607406999,ztfg,393.2651890654492,15.020860023767263,26.1888525638638,ab,451,32,
32,59054.461678199936,ztfg,393.15524908526754,15.458019277299224,26.1913560038228,ab,451,32,
33,59054.48111109994,ztfg,403.39356876567854,20.037884775299688,26.2974809007648,ab,452,45,
34,59054.48203699989,ztfg,414.8471653919386,18.75597452339437,26.3078542212211,ab,452,45,
35,59055.42496530013,ztfg,350.91960039346105,15.75338706143265,26.0449665488907,ab,451,32,
36,59055.42542820005,ztfg,354.256579008834,16.64530140948678,26.1292772928878,ab,452,45,
37,59055.42589120008,ztfg,297.4389680470343,16.48249873176746,26.0371305623603,ab,451,32,
38,59055.471817099955,ztfr,717.2951484454646,18.562640757474497,26.2217514715929,ab,451,32,
39,59056.447164400015,ztfg,300.2658366109947,15.126831531766697,26.1128999546288,ab,451,32,
40,59056.44810190005,ztfg,314.18450201735203,14.920907323649246,26.1136808353309,ab,451,32,
41,59056.44856479997,ztfg,354.67601294230485,15.74688454195615,26.2145077740629,ab,452,45,
