,time,band,flux,fluxerr,zp,zpsys,field,ccd,comment
0,59026.200081000105,ztfr,-1.4903587516135928,20.83990020515128,26.1446640982178,ab,787,0,
1,59026.22193290014,ztfg,24.94801704692207,23.756249699077973,26.1568697144549,ab,787,0,
2,59033.178993099835,ztfr,-20.736564707326238,66.07770557954214,26.1175623971867,ab,787,0,
3,59033.20075230021,ztfg,43.832804821712095,72.16044647472407,26.1431730399169,ab,787,0,
4,59034.17765050009,ztfr,-12.731381651419248,53.18692741466291,26.1119372659515,ab,787,0,
5,59034.18255789997,ztfr,88.4365502482119,54.29145576386628,26.1242537281556,ab,787,0,
6,59034.18745370023,ztfr,-17.874176007076976,54.84312534666518,26.1252305007752,ab,787,0,
7,59034.19236110011,ztfr,-42.89156996121314,51.92821139799334,26.0959334211521,ab,787,0,
8,59036.17393520009,ztfr,19.046893493877903,49.16446097911124,26.1365532160422,ab,787,0,
9,59036.17883099988,ztfr,68.05640256734159,44.87454909619872,26.1374252552786,ab,787,0,
10,59036.18373840023,ztfr,-69.67458165316629,43.60188967769021,26.1361882901359,ab,787,0,
11,59036.18864580011,ztfr,-41.488655185808874,38.26004480008172,26.1342886963971,ab,787,0,
12,59038.172569400165,ztfr,-52.743273179005335,33.6819499645395,26.1359180767515,ab,787,0,
13,59038.1774420999,ztfr,-5.460038189719407,24.703584561642693,26.1193249488871,ab,787,0,
14,59038.1823148001,ztfr,40.65976164679091,23.71192449205407,26.1248420191893,ab,787,0,
15,59038.18718749983,ztfr,-12.19442141221302,26.977511780523383,26.1149297379843,ab,787,0,
16,59040.18201390002,ztfr,27.45320097665116,30.598446488761134,26.1005610028834,ab,787,0,
17,59040.186979200225,ztfr,31.053094140344015,29.956888851332838,26.067534501184,ab,787,0,
18,59040.19194439985,ztfr,-60.988629107313024,59.41480716133135,25.9319064593667,ab,787,0,
19,59042.17359950021,ztfr,56.06464162357816,31.05612739764686,26.0230200389415,ab,787,0,
20,59042.17851850018,ztfr,42.69457617696515,27.301796321423968,26.0415929812947,ab,787,0,
21,59042.18343750015,ztfr,50.00857115454922,25.354773280244544,26.0203726468327,ab,787,0,
22,59042.18835650012,ztfr,16.842289960765115,24.46304078490789,26.0110053415853,ab,787,0,
23,59044.173182900064,ztfr,174.49205523502042,38.38392498165666,26.0976216968739,ab,787,0,
24,59044.178159699775,ztfr,136.90932428371667,43.93252189789611,26.1164845558286,ab,787,0,
25,59044.18314810004,ztfr,197.62525787607848,31.212132772523667,26.097696603871,ab,787,0,
26,59044.18813659996,ztfr,170.19705326340434,26.55511096751327,26.0961930673518,ab,787,0,
27,59046.169409700204,ztfr,279.10003120760496,46.14733424893461,26.0934126002883,ab,787,0,
28,59046.174351899885,ztfr,366.924107218419,42.53039242783227,26.1020427161743,ab,787,0,
29,59046.179282399826,ztfr,349.12445983957997,35.30332922881607,26.1018889011719,ab,787,0,
30,59046.184224499855,ztfr,308.9850430742024,32.44090692474852,26.1051963541807,ab,787,0,
31,59048.1681597,ztfr,555.873239267445,38.14933200890378,26.10674149013,ab,787,0,
32,59048.17311340012,ztfr,563.2531605624159,28.90660011052263,26.1177868722906,ab,787,0,
33,59048.1780555998,ztfr,558.0567815802199,26.993744103837194,26.1325766539361,ab,787,0,
34,59048.18299769983,ztfr,529.2464235892859,26.281674449712963,26.1201128413716,ab,787,0,
35,59053.16554399999,ztfg,1231.1998196683812,42.86198286569715,26.1231424970922,ab,787,0,
36,59053.166006899904,ztfg,1214.9118274814994,40.57271494908736,26.1160480432346,ab,787,0,
37,59053.17011569999,ztfr,1132.5764848249155,29.026159787235564,26.0865366919907,ab,787,0,
38,59053.170578700025,ztfr,1094.8828164610393,29.90870098862377,26.1228081544816,ab,787,0,
39,59053.17105320003,ztfr,1386.172586249891,33.6812979633655,26.36392295161,ab,1790,41,
40,59053.17151620006,ztfr,1443.453512825574,32.67342182347333,26.3624904311705,ab,1790,41,
41,59053.17591439979,ztfg,1431.3758242181054,32.64668475860917,26.2316641251994,ab,1790,41,
42,59053.176388899796,ztfg,1394.5349665736196,29.20697188155822,26.257876329088,ab,1790,41,
43,59054.163090299815,ztfr,1088.5594031357757,70.17603670507846,26.0619890464099,ab,787,0,
44,59054.16356479982,ztfr,1190.4741522285979,60.868593592390695,26.1091601306653,ab,787,0,
45,59054.16715280013,ztfg,1242.1949411187295,47.04910923018626,26.0551692726975,ab,787,0,
46,59054.167627300136,ztfg,1282.8159185983404,42.2536696457245,26.0641601133584,ab,787,0,
47,59054.1702430998,ztfi,489.9425261242627,39.06455308001545,25.4387949643278,ab,787,0,
48,59054.17842590017,ztfr,1427.5655887906198,38.20782756311788,26.2989921566896,ab,1790,41,
49,59054.178888900205,ztfr,1399.0045983571995,36.685092717812736,26.2963574622752,ab,1790,41,
50,59054.18476849981,ztfg,1399.6004747385437,32.24904677687236,26.162880998489,ab,1790,41,
51,59054.18523149984,ztfg,1415.8984366343352,38.68857475231314,26.1746376913732,ab,1790,41,
52,59055.16130790021,ztfr,1280.52582071114,162.29183164221664,26.3279648286695,ab,1790,41,
53,59055.17320600012,ztfg,1465.2893889505651,47.49488769834897,26.1196974072736,ab,1790,41,
