,time,band,flux,fluxerr,zp,zpsys,field,ccd,comment
0,58719.24002309982,ztfg,1.1620338458559925,35.59244558083795,26.0858195850765,ab,339,53,
1,58719.37094909977,ztfr,54.66407517880221,65.43993418887466,25.997032145604,ab,339,53,
2,58725.31559030013,ztfg,6.20030109344107,18.048125817450764,26.1385052855302,ab,339,53,
3,58732.230798599776,ztfr,1.5483984264841197,20.003933248535677,26.0002135025236,ab,339,53,
4,58732.29966440005,ztfg,15.061049119498216,18.769800026714336,26.0610711147472,ab,339,53,
5,58735.29886570014,ztfr,43.04017219071906,57.39067089544274,26.034371477525,ab,339,53,
6,58740.35182869993,ztfr,172.91802072582658,113.37444620769689,25.9832006569008,ab,339,53,
7,58743.20571759995,ztfg,128.19790327648627,40.2325803107193,25.9804693313316,ab,339,53,
8,58747.252488399856,ztfr,254.19995260181085,28.989373155106822,26.0336324553241,ab,339,53,
9,58747.30028939992,ztfg,300.8451859910025,28.854244627851447,26.0157017975301,ab,339,53,
10,58750.255335600115,ztfr,291.549087565085,43.19964586213673,25.9608679147386,ab,339,53,
11,58757.14083330007,ztfg,419.44369116754956,19.094493900829978,26.1026632801419,ab,339,53,
12,58757.211955999956,ztfr,354.03567887055704,30.213492819510336,26.086962456851,ab,339,53,
13,58758.274756900035,ztfr,398.56695997105766,35.199269281532565,26.0356329056268,ab,339,53,
14,58761.20663189981,ztfr,415.4469054713549,42.927138881758005,26.0810204471287,ab,339,53,
15,58767.1885532001,ztfr,176.7819658723658,182.10049922529006,26.0274829776678,ab,339,53,
16,58767.23056709999,ztfg,1726.0222485176776,876.6182741474333,26.0844262153775,ab,339,53,
17,58770.11234949995,ztfg,220.3057946193602,64.33252793293221,26.045040293242,ab,339,53,
18,58770.240046299994,ztfr,254.8588202255933,64.74770174791576,25.9907588394641,ab,339,53,
19,58773.18747689994,ztfg,31.358434593610617,33.20282005598207,25.7430343526317,ab,339,53,
20,58773.19204859994,ztfr,22.18628869182791,49.39956723715777,25.4175484714169,ab,339,53,
21,58776.182986100204,ztfg,41.78778330617015,23.83215859241462,26.0755765802442,ab,339,53,
22,58776.190277799964,ztfr,117.57043908229485,32.75425341096794,26.0206308992058,ab,339,53,
23,58779.18255789997,ztfg,107.43048074733247,26.350657809787098,26.0800834484365,ab,339,53,
24,58779.20979169989,ztfr,126.28001535708876,42.918692233857044,26.0510590813168,ab,339,53,
25,58782.18206019979,ztfr,171.8492430066573,38.091023471308695,26.0504619374481,ab,339,53,
26,58782.21079860022,ztfg,86.0048835294273,56.944748369192745,26.0745031105802,ab,339,53,
27,58785.0806828998,ztfr,187.0923080548255,44.20340379130647,26.0650859549988,ab,339,53,
28,58785.18113429984,ztfg,8.402815582425944,30.537192591414513,26.0949929410552,ab,339,53,
29,58789.18260420021,ztfg,89.85083193992384,34.90531970402156,26.0620234470826,ab,339,53,
30,58789.2111343001,ztfr,105.99121679743833,62.55191516780718,26.0057138614267,ab,339,53,
31,58794.1270486,ztfg,92.58601471286563,58.598836857053115,26.0863846752242,ab,339,53,
32,58797.12803239981,ztfg,-3.4452932418049365,49.38284774796943,26.08038318574,ab,339,53,
33,58802.172395799775,ztfg,88.90091207958821,64.1639414753826,26.0651312015893,ab,339,53,
34,58805.07074069977,ztfr,97.8548606300373,172.36993727594503,26.0784015236195,ab,339,53,
35,58805.08594910009,ztfg,-95.84561298423188,131.22193135302092,26.1323161105337,ab,339,53,
