,Unnamed: 0,idx_orig,z,ra,dec,spec_selection
4,4,13,0.0221205910585545,216.8435233504297,27.131667169269985,1
7,7,20,0.0937716107350483,120.56350234911108,4.7290865365478645,1
8,8,27,0.1078745011016021,195.14880363031327,44.777701817071865,1
13,13,33,0.0450330057760855,117.19058757653534,62.43627149494058,1
14,14,36,0.1187957419028231,286.3593255255788,40.201369381605936,1
15,15,43,0.0494214400240513,1.30780478041308,25.933700374102894,1
17,17,46,0.14090857564819,5.48932707994076,-18.4833332393568,1
19,19,48,0.0774578056899867,107.69889933578489,69.51093884160676,1
20,20,52,0.0933397017558644,240.1651415321797,41.64138190237867,1
27,27,69,0.0568586015928324,39.50677032648282,22.592659142319988,1
35,35,85,0.0933424359309367,215.62632088571965,18.582461676005337,1
41,41,96,0.14710898244401,344.92633384605443,30.102435898611567,1
47,47,104,0.1218355900922365,272.10419697587184,74.14084436370872,1
52,52,113,0.0689698225166297,121.38455149285616,66.9630038185844,1
54,54,119,0.0632860999658571,118.79591264662642,-20.345198051462937,1
58,58,124,0.0539475345135496,56.447046360305485,2.78603292148175,1
59,59,126,0.0634726301224943,15.885935057792864,56.11867711336732,1
62,62,133,0.0437427845258698,107.8426437851716,19.342194136567255,1
86,86,182,0.089184771988447,183.8163118892602,32.27672374719771,1
96,96,199,0.1321485409488639,184.23755304179477,16.51919824433702,1
103,103,211,0.0978414139729339,256.43417304833184,78.65290105161652,1
109,109,227,0.0435293177955327,72.55591250155642,40.19870089766317,1
113,113,233,0.1021912517399003,149.06246023891126,-27.59129851333539,1
121,121,258,0.1030610396052945,317.9139927304002,-5.581300592666665,1
136,136,292,0.1450264771128864,254.14444329380427,64.53613525383666,1
144,144,303,0.0326200358895669,172.354663008324,44.63443708577678,1
148,148,312,0.0684364095763418,210.47043272926976,-2.7433745278536947,1
151,151,318,0.1191327409398882,1.7730297044109156,53.48621372916976,1
152,152,319,0.055150897801965,150.03461839930853,-5.703406710223204,1
153,153,320,0.0652862319793472,62.1006605082596,12.616130107744912,1
156,156,325,0.1170324732922107,31.754976214608543,-9.071093578134196,1
157,157,326,0.1240164795242023,336.4856674700329,-9.438023587284144,1
158,158,327,0.0588402257264351,244.4052590574627,5.519575585691027,1
161,161,336,0.0831264293418489,59.92653883276283,24.717509394583004,1
163,163,340,0.0606369933383773,205.409566393758,-23.61594817017558,1
166,166,347,0.038279734019101,145.21414977398305,26.5683909379465,1
168,168,349,0.1027763830211213,164.24136404727145,58.17006008270015,1
169,169,350,0.06438727562655,98.17645460261308,48.730560673327325,1
180,180,365,0.0504654171844753,180.96674145265655,27.44490225142233,1
187,187,375,0.1305593511112894,206.69903543782635,18.345719318168022,1
188,188,379,0.0796753983644392,16.35390888658817,27.0978811231288,1
192,192,385,0.0438183586398782,183.93708397594705,-17.932738501099635,1
198,198,393,0.0280713713823896,333.1769654730135,-20.791204013139694,1
199,199,395,0.0814094180586273,6.506537136239743,-10.808923076776743,1
200,200,399,0.1471684454798492,268.2683032097336,21.155208228081698,1
204,204,407,0.0706653268811419,159.0120691210541,47.23457148950473,1
205,205,410,0.0617082898543123,74.78655067150844,9.912440494338576,1
212,212,420,0.1173659098064263,279.62015115494944,36.05535261129896,1
216,216,424,0.0834174083815928,16.610932769594147,-9.422945726251712,1
218,218,434,0.0399066098125273,310.4593614962127,21.14942584750629,1
225,225,446,0.1185087915463501,196.8553290320488,-12.975737178547256,1
227,227,449,0.0701874389933793,92.6749713658158,37.64113683420589,1
229,229,451,0.0668539097003393,325.7996239906768,-3.9469699970297594,1
231,231,453,0.0339502849933494,150.69647539935517,23.100583809219625,1
232,232,454,0.1272555375980049,169.5353987829152,69.86777779192315,1
235,235,457,0.0624050962486455,34.68345522816324,-20.756334564573148,1
242,242,471,0.0089327448560769,85.66085099047112,11.973088653343387,1
244,244,476,0.1099815232509535,162.66242357005507,34.02391708211536,1
245,245,478,0.0306438824962588,165.9938367268093,-13.250188450298262,1
251,251,488,0.0738554212210464,135.42084703459724,25.561613708942826,1
252,252,493,0.1492133376289754,147.23299314750332,0.4247748036479378,1
255,255,501,0.108239028163657,157.0328028920236,26.9185701523119,1
256,256,502,0.1181166688964413,358.91616764624564,-22.199920627324115,1
259,259,505,0.0751484813660882,27.52746952333473,-5.075977619647386,1
260,260,506,0.1023884047393641,153.91808636591878,-24.05072953270235,1
263,263,509,0.1027663160839782,37.61530536365982,43.64579640519195,1
273,273,535,0.0591286003656036,306.1831329724107,21.56792863605701,1
275,275,540,0.0571656807925217,110.17068452061989,38.98081163439432,1
276,276,543,0.0871285096909987,32.93870348081895,52.29029960461799,1
279,279,551,0.0666681418680455,319.0659843259682,1.851121033296912,1
290,290,566,0.0539762374853981,237.40813450418636,16.594964827690948,1
291,291,573,0.0602285241241288,13.67239398653216,-14.512586141019506,1
294,294,580,0.1409404540397907,71.61203528152807,-16.844963004490108,1
302,302,591,0.0794258050860688,160.1125458465518,21.071471422555337,1
303,303,592,0.0632539878925271,82.57430296247925,-17.025152588705357,1
309,309,603,0.0888424107411624,221.26256737754707,5.212054514506515,1
321,321,629,0.0726847663766707,21.672383380776736,14.120202686922966,1
327,327,639,0.0516117893258641,147.08550939881653,25.4500040960378,1
328,328,644,0.1324762781581313,19.59187404190486,8.298010645597419,1
334,334,652,0.0932367047634745,120.02639249536256,22.62942324247893,1
335,335,654,0.0417461266893257,346.7218335503725,79.69922647781654,1
336,336,656,0.0753327659722185,43.15529836374849,-21.54359305265123,1
339,339,674,0.1411030485563661,171.91432695788248,27.806400625847782,1
346,346,686,0.1354790990383829,139.4682016142461,72.09948133222078,1
350,350,691,0.0268306745368178,226.29577276425272,54.084253283226914,1
353,353,694,0.05929162735247,266.0176894743634,27.53426383898281,1
356,356,699,0.0792056692471737,198.7735127588765,5.321992570744679,1
365,365,709,0.0728830679118024,293.66965100166146,49.02476964077445,1
367,367,712,0.0855222496599255,108.32588638466676,-0.1253567423371131,1
368,368,720,0.0675206971057782,280.6801258665502,28.43979530633032,1
369,369,724,0.0671212638387691,25.3394633225754,-2.417415599166005,1
387,387,761,0.1372598939555366,11.48348357348942,32.5422572581992,1
391,391,767,0.1343166272495547,76.57406721833364,-13.31061204308756,1
392,392,769,0.0402119727190944,168.47296286960082,4.27930898080881,1
395,395,775,0.1289728164971292,174.06104460380604,-3.959558640781128,1
397,397,777,0.1093135590128534,331.913629957584,-25.3388759694838,1
398,398,778,0.0463761740366076,184.6605339983564,53.593127665346096,1
403,403,788,0.044445014436908,234.03042697611616,-5.25332894684447,1
404,404,789,0.0644650086862211,143.04647229633312,45.73929501132788,1
405,405,793,0.0622712518598572,111.50113266422392,-2.9834244142092303,1
413,413,806,0.0860841651939829,358.68034374408256,45.95141407914381,1
415,415,808,0.1439191983233078,170.43068255668544,5.0353661631486935,1
416,416,810,0.0685313462174189,19.971031490499502,24.721120681967086,1
419,419,816,0.0561191024626225,28.762900090434684,-18.775070735823203,1
422,422,821,0.0995121282781498,76.82650471105094,-20.80177764560829,1
429,429,833,0.1332522064208162,168.84097691121283,55.735914795869526,1
430,430,839,0.0374564267379201,251.3763383780325,-3.050667897907465,1
431,431,841,0.0765071853253445,59.19982131004787,72.00591322489805,1
436,436,847,0.106235078031296,215.3690682035353,63.53827733492392,1
437,437,849,0.0977127750522822,359.0070215319431,27.7761648405715,1
441,441,855,0.0374663199516457,322.7184116784148,-10.21859719616647,1
447,447,869,0.0878742259748299,186.9332656098068,9.856376234940583,1
448,448,870,0.048384508985744,110.4948319674045,-6.685049952492805,1
449,449,871,0.057927794251491,314.26914751136707,-9.4480616831604,1
452,452,875,0.098875701089408,198.6466263551679,48.92610373571604,1
454,454,877,0.0560311193483981,239.73403379521383,36.47357312887424,1
455,455,882,0.120583628561728,164.034631199196,-3.7261718174963487,1
458,458,889,0.0936929288070711,358.3587573345934,-14.72071706510117,1
466,466,904,0.0691711632157876,72.7527367679492,-18.26578437140897,1
467,467,906,0.0679204782898856,301.35355609548736,56.39863899401381,1
470,470,911,0.0454494902852242,277.66817782886466,35.35784560087521,1
474,474,916,0.0865976908684657,240.30544377178427,23.24458565619381,1
475,475,917,0.0339294518346479,223.62164089216677,30.242860298693955,1
481,481,927,0.0550088117392963,87.31370592025152,-15.10804923617379,1
483,483,929,0.0525178565803755,71.83811543527435,-11.610983918605378,1
487,487,935,0.0360259020638007,154.8389744634092,17.375319047273045,1
490,490,945,0.0549341043222428,74.18490417371129,73.20209275488773,1
494,494,953,0.018639083035854,108.65342279242066,53.38990194499296,1
497,497,957,0.08887931753987,135.1232093195108,21.779625634838546,1
500,500,961,0.0560396133347701,73.07193315831614,-13.561582350070337,1
503,503,970,0.0719026059801543,160.86170591911417,26.74979043433257,1
505,505,976,0.0763283180775854,214.8440994489929,0.9296668765085836,1
514,514,988,0.0567168196481264,56.02844534918919,3.204989953790499,1
523,523,1000,0.0816914177523478,43.49797197253972,55.21643765566709,1
525,525,1003,0.0762154044304753,280.27289095846083,27.384254219290128,1
531,531,1021,0.1082183394374413,251.4659770809376,35.695828887019616,1
538,538,1035,0.1219680718513995,191.55988988574964,-25.949222870566025,1
546,546,1048,0.0430364905539208,79.14941220373433,25.94693977186671,1
553,553,1064,0.1186652893709585,75.61773203993997,64.96048528464824,1
558,558,1072,0.1063768446314895,143.37452846995407,45.53803412951228,1
