,z,t0,x0,x1,c,mwebv,ra,dec,mwebv_sfd98,idx_orig
0,0.10405445681525204,58530.2846613759,0.00024500559516655077,0.30408608033036083,0.14871871304268386,0.10372431539848029,46.92020530577309,-9.477944662987943,0.10528505927832313,1
1,0.08592808336536328,58776.96660232463,0.0006308890579999866,-0.5021634994559252,-0.07780423348306673,0.20783508417768234,299.8320393898861,13.337823970325001,0.2135500795590344,7
2,0.06851992923014698,59009.01156719906,0.0010225998362501107,0.0237083642778364,-0.05124899374046818,0.3365121621904293,84.02925569418959,51.33691584523825,0.33239347644915157,10
3,0.0957126019653976,59012.51099192812,0.0002424088697314259,0.5812816055694231,0.11224196642615214,0.0009953836196493933,147.54801605437325,41.0159252935514,0.010315955286619362,11
4,0.022120591058554503,59173.11271135091,0.011023404549745512,0.6073621724175197,-0.045342834227931894,0.008639728260071113,216.8435233504297,27.131667169269985,0.015984083993960507,13
5,0.1013292728759384,58739.73713244365,0.0002994431593336608,-0.4549865992514137,0.0601891053440054,0.0573637022578363,21.071243898640795,45.19363587692802,0.064037530224646,14
6,0.13974019175533217,58668.99843331173,0.00019389411724877475,0.33647293381912574,-0.011951502285984421,0.07593192877810459,324.3993036619322,21.84031747912042,0.08026074498479341,17
7,0.09377161073504839,58787.97416689076,0.00035068593869463346,-0.1688632629107627,0.06897365256302614,0.02837601007348562,120.56350234911109,4.7290865365478645,0.018238940246100812,20
8,0.10787450110160217,58601.343457501716,0.00035126757493725123,-1.3982663093920629,-0.07963165154261137,0.018594896612292418,195.14880363031332,44.777701817071865,0.012124523687021903,27
9,0.13894751596888674,58399.38821977515,0.00031282535598110644,0.7014919087281236,-0.15269585335838537,0.10124295641465539,306.942019029082,15.762660529190514,0.1049691640381623,28
10,0.13263632579313184,58728.9593007768,0.00022040865126056016,-0.11372790067301568,-0.002448989787918488,0.08591957921656221,288.3372930838322,42.691877885863434,0.07938108153102157,29
11,0.1092052601308669,58953.201745562226,0.00025223552497482946,-0.8872761638305932,0.05663966815697319,0.035035000130762974,247.8834757688435,14.257537913500153,0.041151013545329664,30
12,0.13851654847405778,58605.781857109374,0.0001433386464409359,-1.2544348568109212,0.010277409196960328,0.0363695820593912,118.95965378167291,15.055488430085209,0.029540732523592083,31
13,0.04503300577608553,58422.8310006277,0.0015802013876542254,-0.03382955416552137,0.09310787134788186,0.04442849195749415,117.19058757653534,62.43627149494058,0.0483190959713585,33
14,0.1187957419028231,58214.06467229893,0.00028343431879488545,0.563228980832842,-0.032497459581345374,0.10988161977711991,286.3593255255788,40.201369381605936,0.12290507950601717,36
15,0.04942144002405137,58230.705569333324,0.0024994792264383292,0.493795627851887,-0.12245385294463236,0.029409342797764877,1.30780478041308,25.933700374102898,0.026170649817648606,43
16,0.13370192198339903,59081.92340251337,0.00023943997464252972,1.1580271756452551,-0.007532432662838039,0.016009230901219362,194.12654348717976,16.54709211599594,0.03368887481687226,45
17,0.14090857564819007,58383.006226434096,0.00017466988528362025,0.9968734515030354,0.057804362024673296,0.026543251032080214,5.48932707994076,-18.4833332393568,0.026245176320898476,46
18,0.12848067939804442,58283.41758160891,0.0002347973728327337,-0.3558792330762913,-0.03980495307774815,0.01530168010344555,213.82732389039646,6.027564190516943,0.02664191466751886,47
19,0.07745780568998678,58604.30808925206,0.0008332783956677543,-0.28037169936553163,-0.13209725426967678,0.0498007665333704,107.69889933578487,69.51093884160676,0.045998910322470526,48
20,0.09333970175586447,58649.34984027136,0.000566836018995019,0.00841673169790443,-0.03914779169276649,0.011518673035329089,240.1651415321797,41.64138190237867,0.009492683859246169,52
21,0.11147001435231249,58428.72784031906,0.0003233018346590412,0.05773380362572241,-0.019257418346142068,0.1298962746773708,82.771175627383,79.81777469116653,0.12712675653355449,56
22,0.1425633348081331,58494.97476978089,0.00016245519809540975,0.02864305690728186,-0.010056688034419928,0.15148491474475234,345.6363628461677,37.90577513981058,0.15169436287207305,58
23,0.0959753639964743,58234.37048148953,0.0005897783189989558,0.8955836300003127,-0.11172078314456757,0.0320971749645226,142.64218248713567,17.539669665171488,0.02321621507810696,61
24,0.1289479988102741,58696.3505529995,0.00020556015730937405,-0.28955702919229453,-0.044874275598071285,0.027552381649540287,332.9210843487478,-16.535281421033314,0.02396779209821802,62
25,0.1106227565679343,58324.522811616225,0.00029133698812237646,0.39222509826539476,-0.004805804438784887,0.00020357571210344056,195.77207095884813,51.286016928910264,0.007483176516663611,63
26,0.12909432314765423,59075.850660410855,0.0001985707823210557,-0.12473899025388882,-0.003205403260033814,0.09844415172565273,335.37727110863597,7.965154367929281,0.07716900853071303,68
27,0.056858601592832486,59019.290068931674,0.0016153816891275926,0.7313219643886754,-0.08878966579751009,0.12645013165705582,39.50677032648282,22.592659142319988,0.12805381872444493,69
28,0.14915968208235666,59124.51262423459,0.00025202121760184676,1.1018107339926915,-0.13375745090608188,0.03105223718334121,165.60492510929924,8.841261509704237,0.02374214848485491,71
29,0.11878589779987779,58642.788217844114,0.00035482055763333875,-0.5858899082916696,-0.14543559856742627,0.1992957990282687,289.1713014502463,-13.495726805883049,0.20760879744100447,72
30,0.06478863934899362,58230.03582286103,0.0009567316448044893,1.4807213640588304,0.030499337779529664,0.03506415234576062,171.28039233524999,-5.839258135799081,0.03236115243380601,73
31,0.14622607917333086,59096.63503489663,0.0001652730868441065,2.159109058123117,0.055375523219692795,0.38336231624045497,15.76743402918449,56.59984144572616,0.3713178102667335,75
32,0.09232518925150368,58480.54385382947,0.0005112614832654366,0.36902449189268816,-0.007893861207707268,0.17276994285624273,318.32378740043794,37.437689624043145,0.17717021927278698,76
33,0.1271576995175859,58642.458590280556,0.00011000814097495356,-1.2545287806784986,0.16380562167119586,0.008935181088505172,213.24684255242258,26.921704985991752,0.013784022707080113,77
34,0.1130628219641936,58801.780015290955,0.00026499858234972884,-0.34918227984318573,-0.0030285126311666807,0.05684971507482338,87.5339436485084,-18.54822114360593,0.05459525964338488,79
35,0.09334243593093673,58571.58056821635,0.0006194303940433039,1.2785822622934861,-0.09379004193074558,0.027803984189854237,215.62632088571965,18.582461676005337,0.021314763189635013,85
36,0.14325659121798995,58811.083379702024,0.00017785007407873142,-0.06182005844412127,0.030832990750805863,0.04298924177118344,27.76604848123759,15.495986441714377,0.042065101529914946,87
37,0.1188279954171858,58548.52714703669,0.0001863823293903963,-1.5951624375393643,0.02582710742276341,0.037193104875647774,109.91970203779238,6.7473764622341195,0.04663768564122651,88
38,0.14493787371796898,58338.6691096369,8.644551211011377e-05,-1.6311416633291167,0.1282223136160557,0.15077744094156786,329.8046783976737,34.643095816707486,0.16357310040145204,92
39,0.12406902212556842,58871.16255825863,0.00017342219066260214,0.5150311639798602,0.09024684741635401,0.06860196895831301,327.23564380837377,16.17833546629046,0.0878679871965948,93
40,0.11801953514286195,58228.88621270108,0.00022311226903466068,-0.9171573611057523,0.024325750280794155,0.0260840699357524,157.7890791695724,20.949859462735823,0.015365444243159818,94
41,0.14710898244401,58814.95774924102,0.00013188594222692996,-1.0241602162175643,0.04095627923689204,0.04954163542251926,344.92633384605443,30.102435898611567,0.04963825345506852,96
42,0.11017433382049763,58664.478499025296,0.00031508773699454154,-0.2180538878060791,-0.10278983925009853,0.023712742743744013,355.51985432437044,-5.343800501609205,0.02607721272716892,97
43,0.10600455006418062,58483.814936056035,0.00023183898670012089,-1.1268492151252107,0.09378605880113261,0.08388507577085752,331.1134218034229,7.557078675390949,0.08091228080803103,99
44,0.13919929800281314,58348.93502911068,0.00029448636452503255,-0.5940562419261662,-0.12214727437477964,0.017367428423654713,126.27360636382338,66.46984799694366,0.02970342624202041,100
